node_id,lat,lon,etiqueta,rol,enlace,ncu,gw,esclavo
TCU_SUNNER_ID_001,37.371191,14.896033,TK0534,TCU,radio,10,10,1
TCU_SUNNER_ID_002,37.371191,14.896152,TK0535,TCU,radio,10,10,2
TCU_SUNNER_ID_003,37.371192,14.89627,TK0536,TCU,radio,10,10,3
TCU_SUNNER_ID_004,37.371192,14.896388,TK0537,TCU,radio,10,10,4
TCU_SUNNER_ID_005,37.370539,14.895916,TK0556,TCU,radio,10,10,5
TCU_SUNNER_ID_006,37.370539,14.896034,TK0557,TCU,radio,10,10,6
TCU_SUNNER_ID_007,37.370539,14.896153,TK0558,TCU,radio,10,10,7
TCU_SUNNER_ID_008,37.370539,14.896271,TK0559,TCU,radio,10,10,8
TCU_SUNNER_ID_009,37.370539,14.896389,TK0560,TCU,radio,10,10,9
TCU_SUNNER_ID_010,37.371212,14.896746,TK0561,TCU,radio,10,10,10
TCU_SUNNER_ID_011,37.371212,14.896864,TK0562,TCU,radio,10,10,11
TCU_SUNNER_ID_012,37.371212,14.896983,TK0563,TCU,radio,10,10,12
TCU_SUNNER_ID_013,37.371212,14.897101,TK0564,TCU,radio,10,10,13
TCU_SUNNER_ID_014,37.371212,14.897219,TK0565,TCU,radio,10,10,14
TCU_SUNNER_ID_015,37.371212,14.897338,TK0566,TCU,radio,10,10,15
TCU_SUNNER_ID_016,37.371212,14.897456,TK0567,TCU,radio,10,10,16
TCU_SUNNER_ID_017,37.371212,14.897574,TK0568,TCU,radio,10,10,17
TCU_SUNNER_ID_018,37.371213,14.897693,TK0569,TCU,radio,10,10,18
TCU_SUNNER_ID_019,37.371213,14.897811,TK0570,TCU,radio,10,10,19
TCU_SUNNER_ID_020,37.371213,14.897929,TK0571,TCU,radio,10,10,20
TCU_SUNNER_ID_021,37.371213,14.898048,TK0572,TCU,radio,10,10,21
TCU_SUNNER_ID_022,37.371213,14.898166,TK0573,TCU,radio,10,10,22
TCU_SUNNER_ID_023,37.371213,14.898285,TK0574,TCU,radio,10,10,23
TCU_SUNNER_ID_024,37.371213,14.898403,TK0575,TCU,radio,10,10,24
