node_id,lat,lon,etiqueta,ncu,gw
TCU_SUNNER_ID_094,41.577351,-0.796379,1.16.5,1,2
TCU_SUNNER_ID_095,41.576766,-0.796399,1.16.6,1,2
TCU_SUNNER_ID_096,41.577789,-0.796221,1.17.1,1,2
TCU_SUNNER_ID_097,41.577348,-0.796236,1.17.2,1,2
TCU_SUNNER_ID_098,41.576763,-0.796255,1.17.3,1,2
TCU_SUNNER_ID_099,41.577786,-0.796077,1.17.4,1,2
TCU_SUNNER_ID_100,41.577345,-0.796092,1.17.5,1,2
TCU_SUNNER_ID_101,41.57676,-0.796112,1.17.6,1,2
TCU_SUNNER_ID_102,41.577783,-0.795933,1.18.1,1,2
TCU_SUNNER_ID_103,41.577342,-0.795948,1.18.2,1,2
TCU_SUNNER_ID_104,41.576757,-0.795968,1.18.3,1,2
TCU_SUNNER_ID_105,41.57778,-0.795789,1.18.4,1,2
TCU_SUNNER_ID_106,41.577337,-0.79566,1.18.5,1,2
TCU_SUNNER_ID_107,41.57734,-0.795804,1.18.5,1,2
TCU_SUNNER_ID_108,41.576755,-0.795824,1.18.6,1,2
TCU_SUNNER_ID_046,41.576149,-0.79786,2.8.4,2,2
TCU_SUNNER_ID_047,41.575564,-0.797879,2.8.5,2,2
TCU_SUNNER_ID_048,41.574979,-0.797899,2.8.6,2,2
TCU_SUNNER_ID_049,41.576146,-0.797716,2.9.1,2,2
TCU_SUNNER_ID_050,41.575561,-0.797736,2.9.2,2,2
TCU_SUNNER_ID_051,41.574976,-0.797755,2.9.3,2,2
TCU_SUNNER_ID_052,41.576143,-0.797572,2.9.4,2,2
TCU_SUNNER_ID_053,41.575558,-0.797592,2.9.5,2,2
TCU_SUNNER_ID_054,41.574973,-0.797612,2.9.6,2,2
TCU_SUNNER_ID_055,41.57614,-0.797428,2.10.1,2,2
TCU_SUNNER_ID_056,41.575556,-0.797448,2.10.2,2,2
TCU_SUNNER_ID_057,41.574971,-0.797468,2.10.3,2,2
TCU_SUNNER_ID_058,41.576138,-0.797284,2.10.4,2,2
TCU_SUNNER_ID_059,41.575553,-0.797304,2.10.5,2,2
TCU_SUNNER_ID_060,41.574968,-0.797324,2.10.6,2,2
TCU_SUNNER_ID_061,41.576135,-0.79714,2.11.1,2,2
TCU_SUNNER_ID_062,41.57555,-0.79716,2.11.2,2,2
TCU_SUNNER_ID_063,41.574965,-0.79718,2.11.3,2,2
TCU_SUNNER_ID_064,41.576132,-0.796997,2.11.4,2,2
TCU_SUNNER_ID_065,41.575547,-0.797016,2.11.5,2,2
TCU_SUNNER_ID_066,41.574962,-0.797036,2.11.6,2,2
TCU_SUNNER_ID_067,41.576129,-0.796853,2.12.1,2,2
TCU_SUNNER_ID_068,41.575544,-0.796873,2.12.2,2,2
TCU_SUNNER_ID_069,41.57496,-0.796892,2.12.3,2,2
TCU_SUNNER_ID_070,41.576127,-0.796709,2.12.4,2,2
TCU_SUNNER_ID_071,41.575542,-0.796729,2.12.5,2,2
TCU_SUNNER_ID_072,41.574957,-0.796749,2.12.6,2,2
TCU_SUNNER_ID_073,41.576124,-0.796565,2.13.1,2,2
TCU_SUNNER_ID_074,41.575539,-0.796585,2.13.2,2,2
TCU_SUNNER_ID_075,41.574954,-0.796605,2.13.3,2,2
TCU_SUNNER_ID_076,41.576121,-0.796421,2.13.4,2,2
TCU_SUNNER_ID_077,41.575536,-0.796441,2.13.5,2,2
TCU_SUNNER_ID_078,41.574951,-0.796461,2.13.6,2,2
TCU_SUNNER_ID_079,41.576118,-0.796277,2.14.1,2,2
TCU_SUNNER_ID_080,41.575533,-0.796297,2.14.2,2,2
TCU_SUNNER_ID_081,41.574949,-0.796317,2.14.3,2,2
TCU_SUNNER_ID_082,41.576116,-0.796133,2.14.4,2,2
TCU_SUNNER_ID_083,41.575531,-0.796153,2.14.5,2,2
TCU_SUNNER_ID_084,41.574946,-0.796173,2.15.1,2,2
TCU_SUNNER_ID_085,41.575528,-0.79601,2.15.2,2,2
TCU_SUNNER_ID_086,41.574943,-0.796029,2.15.3,2,2
TCU_SUNNER_ID_087,41.575525,-0.795866,2.15.4,2,2
TCU_SUNNER_ID_088,41.57494,-0.795886,2.15.5,2,2
TCU_SUNNER_ID_089,41.574456,-0.797629,2.16.1,2,2
TCU_SUNNER_ID_090,41.574454,-0.797485,2.16.2,2,2
TCU_SUNNER_ID_091,41.574307,-0.797346,2.16.3,2,2
TCU_SUNNER_ID_092,41.574304,-0.797203,2.16.4,2,2
TCU_SUNNER_ID_093,41.574301,-0.797059,2.16.5,2,2
TCU_SUNNER_ID_094,41.574298,-0.796915,2.16.6,2,2
TCU_SUNNER_ID_095,41.574296,-0.796771,2.17.1,2,2
TCU_SUNNER_ID_096,41.574293,-0.796627,2.17.2,2,2
TCU_SUNNER_ID_097,41.57429,-0.796483,2.17.3,2,2
TCU_SUNNER_ID_098,41.574287,-0.79634,2.17.4,2,2
TCU_SUNNER_ID_099,41.573847,-0.796355,2.17.5,2,2
TCU_SUNNER_ID_100,41.574285,-0.796196,2.17.6,2,2
TCU_SUNNER_ID_101,41.573844,-0.796211,2.17.7,2,2
TCU_SUNNER_ID_102,41.574282,-0.796052,2.18.1,2,2
TCU_SUNNER_ID_103,41.573697,-0.796072,2.18.2,2,2
TCU_SUNNER_ID_104,41.574279,-0.795908,2.18.3,2,2
TCU_SUNNER_ID_105,41.573694,-0.795928,2.18.4,2,2
TCU_SUNNER_ID_106,41.574276,-0.795764,2.18.5,2,2
TCU_SUNNER_ID_107,41.573691,-0.795784,2.18.6,2,2
