# GOLDEN del núcleo — generado por tools/gen_golden_core.py
# pvlib 0.15.2 · tracker schema 2.1.0
# albedo 0.25 (por defecto de pvlib: el core NO lo expone) · Linke 3.5 · altitud 300.0 m
# Perez allsitescomposite1990 · 7 escenarios · 1104 filas
# Las columnas zenit..dhi son ENTRADAS: el espejo debe consumirlas, no regenerarlas.
# *_theta/*_flag = el core TAL CUAL. *_fix_theta/*_fix_flag = el core con el azimut
# del eje propagado a la transposicion: las 4 politicas NO lo pasan (solo run_tracker),
# asi que con eje girado deciden con otra orientacion. Bug del core, no del espejo.
escenario,paso,dt_min,minuto_local,gcr,theta_max,axis_azimuth,doy,zenit,azimut,ghi,dni,dhi,theta_n,poa_n,diffuse_flat_theta,diffuse_flat_flag,diffuse_limited_theta,diffuse_limited_flag,diffuse_continuous_theta,diffuse_continuous_flag,diffuse_poa_switch_theta,diffuse_poa_switch_flag,diffuse_flat_fix_theta,diffuse_flat_fix_flag,diffuse_limited_fix_theta,diffuse_limited_fix_flag,diffuse_continuous_fix_theta,diffuse_continuous_fix_flag,diffuse_poa_switch_fix_theta,diffuse_poa_switch_fix_flag
ebro_invierno,60,10,600,0.397,55.0,0.0,355,77.29140784024388,138.06038971843225,46.98656867762882,0.0539311255486677,46.974704234789144,34.9962529736062,41.691521076185076,34.9962529736062,0,34.9962529736062,0,34.9962529736062,0,34.9962529736062,0,34.9962529736062,0,34.9962529736062,0,34.9962529736062,0,34.9962529736062,0
ebro_invierno,61,10,610,0.397,55.0,0.0,355,76.07219948542303,140.0516650781944,54.199025730786424,0.058448099328492334,54.184957330789665,44.04614471577278,45.74607873582706,0.0,1,34.9962529736062,1,0.0,1,44.04614471577278,0,0.0,1,34.9962529736062,1,0.0,1,44.04614471577278,0
ebro_invierno,62,10,620,0.397,55.0,0.0,355,74.90226590961815,142.0851829495478,61.2255687413511,0.062398813754744396,61.209315951565074,55.0,48.36202089901382,0.0,1,34.9962529736062,1,0.0,1,55.0,0,0.0,1,34.9962529736062,1,0.0,1,55.0,0
ebro_invierno,63,10,630,0.397,55.0,0.0,355,73.78440975246227,144.16145527775456,68.00898524479585,0.0658561665021687,67.99059475272443,55.0,54.13148843410286,0.0,1,34.9962529736062,1,0.0,1,0.0,1,0.0,1,34.9962529736062,1,0.0,1,0.0,1
ebro_invierno,64,10,640,0.397,55.0,0.0,355,72.72139637554176,146.28070181614396,74.50381214339029,0.06888376804840222,74.48335240300779,55.0,59.57367265813159,0.0,1,34.9962529736062,1,0.0,1,0.0,1,0.0,1,34.9962529736062,1,0.0,1,0.0,1
ebro_invierno,65,10,650,0.397,55.0,0.0,355,71.71596113235462,148.44281822537073,80.6730937433508,0.07153588122945603,80.65065093739192,55.0,64.66257087448275,0.0,1,34.9962529736062,1,0.0,1,0.0,1,0.0,1,34.9962529736062,1,0.0,1,0.0,1
ebro_invierno,66,10,660,0.397,55.0,0.0,355,70.7708048159895,150.64734591892005,86.4862213709007,0.07385826281678494,86.46189631357194,54.56484233870763,69.60197163808381,0.0,1,34.9962529736062,1,0.0,1,0.0,1,0.0,1,34.9962529736062,1,0.0,1,0.0,1
ebro_invierno,67,10,670,0.397,55.0,0.0,355,69.88858188117655,152.89344276737597,91.91746308477889,0.07588926589421931,91.89136880096648,51.213398504217544,75.74080950220173,0.0,1,34.9962529736062,1,0.0,1,0.0,1,0.0,1,34.9962529736062,1,0.0,1,0.0,1
ebro_invierno,68,10,680,0.397,55.0,0.0,355,69.07188223546453,155.1798590213839,96.94495195302177,0.07766093410789794,96.91721174577916,47.665453914675,81.72841132851093,0.0,1,34.9962529736062,1,0.0,1,0.0,1,0.0,1,34.9962529736062,1,0.0,1,0.0,1
ebro_invierno,69,10,690,0.397,55.0,0.0,355,68.32320905777499,157.50491786126258,101.54997509614286,0.0791999802965499,101.52072097098309,43.90758530989737,87.53249104348227,0.0,1,34.9962529736062,1,0.0,1,0.0,1,0.0,1,34.9962529736062,1,0.0,1,0.0,1
ebro_invierno,70,10,700,0.397,55.0,0.0,355,67.64495334458972,159.86650305407625,105.71646863949833,0.08052862103780929,105.68583999117735,39.92852638194219,93.11306022807179,0.0,1,34.9962529736062,1,0.0,1,0.0,1,0.0,1,34.9962529736062,1,0.0,1,0.0,1
ebro_invierno,71,10,710,0.397,55.0,0.0,355,67.03936624561322,162.26205513222737,109.43065446913585,0.08166526940981908,109.39879696313696,35.720534995581744,98.42065682274888,0.0,1,34.9962529736062,1,0.0,1,0.0,1,0.0,1,34.9962529736062,1,0.0,1,0.0,1
ebro_invierno,72,10,720,0.397,55.0,0.0,355,66.50853016247628,164.68857748812547,112.68077647345986,0.08262510056755408,112.64784107282219,31.28102607605535,103.39517925944025,0.0,1,31.28102607605535,0,0.0,1,0.0,1,0.0,1,31.28102607605535,0,0.0,1,0.0,1
ebro_invierno,73,10,730,0.397,55.0,0.0,355,66.05432961823315,167.14265346518687,115.45690768645579,0.08342050780043325,115.42304978756314,26.614357577969805,107.96578346257188,0.0,1,26.614357577969805,1,0.0,1,0.0,1,0.0,1,26.614357577969805,1,0.0,1,0.0,1
ebro_invierno,74,10,740,0.397,55.0,0.0,355,65.67842296104959,169.62047494871763,117.75080866956377,0.08406146590846864,117.71618731973524,21.733550317380995,112.05237915982461,0.0,1,21.733550317380995,1,0.0,1,0.0,1,0.0,1,21.733550317380995,1,0.0,1,0.0,1
ebro_invierno,75,10,750,0.397,55.0,0.0,355,65.3822158229274,172.11788358256365,119.55582448878441,0.084555816731061,119.52060166475718,16.66160918511426,115.5691802628341,0.0,1,16.66160918511426,0,0.0,1,0.0,1,0.0,1,16.66160918511426,0,0.0,1,0.0,1
ebro_invierno,76,10,760,0.397,55.0,0.0,355,65.16683773869195,174.63042162699048,120.86680868501476,0.08490948814614162,120.83114861680187,11.432050227412457,118.4304295893474,0.0,1,11.432050227412457,1,0.0,1,0.0,1,0.0,1,11.432050227412457,1,0.0,1,0.0,1
ebro_invierno,77,10,770,0.397,55.0,0.0,355,65.0331223891547,177.1533946440677,121.68007081972313,0.08512665673695499,121.64413934659416,6.08825649586321,120.55784656233797,6.08825649586321,0,6.08825649586321,0,0.0,1,0.0,1,6.08825649586321,0,6.08825649586321,0,0.0,1,0.0,1
ebro_invierno,78,10,780,0.397,55.0,0.0,355,64.98159270077979,179.68194174891175,121.99334077822252,0.08520986042464675,121.957304726629,0.6814707702909653,121.88864619360811,0.6814707702909653,0,0.6814707702909653,0,0.0,1,0.0,1,0.6814707702909653,0,0.6814707702909653,0,0.0,1,0.0,1
ebro_invierno,79,10,790,0.397,55.0,0.0,355,65.0124512976519,182.2111121086852,121.80574794242915,0.08516006617989633,121.76977451686743,-4.7324677268832485,120.96926180889443,-4.7324677268832485,0,0.6814707702909653,1,-0.0,1,0.0,1,-4.7324677268832485,0,0.6814707702909653,1,-0.0,1,0.0,1
ebro_invierno,80,10,800,0.397,55.0,0.0,355,65.12557676380122,184.73594478140004,121.11781340501668,0.0849766956662458,121.08206958374817,-10.097185872804781,119.03678859141793,-10.097185872804781,0,0.6814707702909653,1,-0.0,1,0.0,1,-10.097185872804781,0,0.6814707702909653,1,-0.0,1,0.0,1
ebro_invierno,81,10,810,0.397,55.0,0.0,355,65.3205258855636,187.251548935505,119.93145461534874,0.08465760991325365,119.89610654322009,-15.359935032603964,116.35293321723478,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1
ebro_invierno,82,10,820,0.397,55.0,0.0,355,65.59654177204573,189.7531814552474,118.25000282065594,0.08419905236324889,118.21521519106905,-20.47511104195251,112.99282378208656,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1
ebro_invierno,83,10,830,0.397,55.0,0.0,355,65.95256745998728,192.23631895379228,116.07823484773469,0.08359554789818989,116.04417026503533,-25.40660172423218,109.04108736070337,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1
ebro_invierno,84,10,840,0.397,55.0,0.0,355,66.38726455322335,194.69672275951066,113.42242082804333,0.08283975324932998,113.38923914057999,-30.128766169739013,104.58412442136971,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1
ebro_invierno,85,10,850,0.397,55.0,0.0,355,66.89903572436215,197.13049245377553,110.29039413820125,0.08192225301181481,110.25825172948441,-34.62617087019883,99.70388113095505,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1
ebro_invierno,86,10,860,0.397,55.0,0.0,355,67.48605061555592,199.5341099977064,106.69164655116656,0.08083129173466255,106.66069557452187,-38.892430502742954,94.47374403274378,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1
ebro_invierno,87,10,870,0.397,55.0,0.0,355,68.1462737656975,201.9044712929728,102.63745926010625,0.0795524313991167,102.6078467972456,-42.928552987062474,88.95656176942883,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1
ebro_invierno,88,10,880,0.397,55.0,0.0,355,68.87749363687726,204.23890615881925,98.14108127996825,0.07806812012127325,98.112948398172,-46.741145015349346,83.20439654298953,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1
ebro_invierno,89,10,890,0.397,55.0,0.0,355,69.67735166888392,206.535187097015,93.21797314705857,0.07635715573310685,93.19145382119122,-50.34072618712516,77.2594707790333,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1
ebro_invierno,90,10,900,0.397,55.0,0.0,355,70.5433703466262,208.79152783867346,87.8861418570267,0.0743940265332632,87.86136171072222,-53.740289287172196,71.15582147822188,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1
ebro_invierno,91,10,910,0.397,55.0,0.0,355,71.47297930016585,211.0065729979948,82.16660534089127,0.07214811326062455,82.14368014437761,-55.0,65.88184964507138,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1
ebro_invierno,92,10,920,0.397,55.0,0.0,355,72.46353838834136,213.17938021703873,76.08404428592029,0.06958274564027325,76.06307812371593,-55.0,60.88484808612972,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1
ebro_invierno,93,10,930,0.397,55.0,0.0,355,73.51235710444297,215.30939728231766,69.66772620245335,0.06665413111138596,69.64880919032588,-55.0,55.52921731153745,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1
ebro_invierno,94,10,940,0.397,55.0,0.0,355,74.61670796881512,217.39643362867923,62.9528433140506,0.06331023815995229,62.93604869269686,-55.0,49.838980057602775,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1
ebro_invierno,95,10,950,0.397,55.0,0.0,355,75.77383332129487,219.44063063726782,55.98246950111835,0.05948984812720576,55.96784986494258,-47.25226416891503,46.39149090107831,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1,0.0,1,0.6814707702909653,1,-0.0,1,0.0,1
ebro_invierno,96,10,960,0.397,55.0,0.0,355,76.98094140048734,221.44242988002497,48.810484017558046,0.05512229660489754,48.79806633382371,-36.91675794272664,42.85366077415952,-36.91675794272664,0,-36.91675794272664,0,-36.91675794272664,0,-36.91675794272664,0,-36.91675794272664,0,-36.91675794272664,0,-36.91675794272664,0,-36.91675794272664,0
ebro_invierno,97,10,970,0.397,55.0,0.0,355,78.23518649594617,223.40254133402175,41.50601318306121,0.05012907560099824,41.49579212165446,-30.079732418028378,37.76449288789466,-30.079732418028378,0,-30.079732418028378,0,-30.079732418028378,0,-30.079732418028378,0,-30.079732418028378,0,-30.079732418028378,0,-30.079732418028378,0,-30.079732418028378,0
ebro_invierno,98,10,980,0.397,55.0,0.0,355,79.53362237851313,225.32191237232013,34.16028918596981,0.044429879895201654,34.15221812066326,-24.736018933688605,31.836851065544902,-24.736018933688605,0,-24.736018933688605,0,-24.736018933688605,0,-24.736018933688605,0,-24.736018933688605,0,-24.736018933688605,0,-24.736018933688605,0,-24.736018933688605,0
ebro_invierno,99,10,990,0.397,55.0,0.0,355,80.87310715213152,227.2016982766061,26.89735398263473,0.037958698975866706,26.891332916447936,-20.248624362361177,25.51344920512395,-20.248624362361177,0,-20.248624362361177,0,-20.248624362361177,0,-20.248624362361177,0,-20.248624362361177,0,-20.248624362361177,0,-20.248624362361177,0,-20.248624362361177,0
ebro_invierno,100,10,1000,0.397,55.0,0.0,355,82.25011211922825,229.04323483204462,19.89068843376101,0.03070179926231609,19.886548327099458,-16.31823350386089,19.12482198175701,-16.31823350386089,0,-16.31823350386089,0,-16.31823350386089,0,-16.31823350386089,0,-16.31823350386089,0,-16.31823350386089,0,-16.31823350386089,0,-16.31823350386089,0
ebro_invierno,101,10,1010,0.397,55.0,0.0,355,83.6603241469806,230.84801327830598,13.387897800864518,0.022780999040985715,13.38538226424123,-12.777116582721831,13.011745102239887,-12.777116582721831,0,-12.777116582721831,0,-12.777116582721831,0,-12.777116582721831,0,-12.777116582721831,0,-12.777116582721831,0,-12.777116582721831,0,-12.777116582721831,0
ebro_invierno,102,10,1020,0.397,55.0,0.0,355,85.09776361934931,232.6176585904585,7.741281517354355,0.014619024201701157,7.740032236761388,-9.522622574460044,7.5898066737361765,-9.522622574460044,0,-9.522622574460044,0,-9.522622574460044,0,-9.522622574460044,0,-9.522622574460044,0,-9.522622574460044,0,-9.522622574460044,0,-9.522622574460044,0
ebro_invierno,103,10,1030,0.397,55.0,0.0,355,86.552656826247,234.3539094183812,3.4179696790784626,0.007192332435374707,3.4175371955481224,-6.492341781745566,3.375305343822491,-6.492341781745566,0,-6.492341781745566,0,-6.492341781745566,0,-6.492341781745566,0,-6.492341781745566,0,-6.492341781745566,0,-6.492341781745566,0,-6.492341781745566,0
ebro_invierno,104,10,1040,0.397,55.0,0.0,355,88.00595048903818,236.0586021535583,0.8740958751235179,0.002075536227706418,0.8740236553789763,-3.6596762100842426,0.8683530452548994,-3.6596762100842426,0,-3.6596762100842426,0,-3.6596762100842426,0,-3.6596762100842426,0,-3.6596762100842426,0,-3.6596762100842426,0,-3.6596762100842426,0,-3.6596762100842426,0
ebro_invierno,105,10,1050,0.397,55.0,0.0,355,89.41731164600706,237.733657286142,0.05353624156000538,0.00019239334143300013,0.053534284986101036,-1.0468816137955628,0.05344367585934173,-1.0468816137955628,0,-1.0468816137955628,0,-1.0468816137955628,0,-1.0468816137955628,0,-1.0468816137955628,0,-1.0468816137955628,0,-1.0468816137955628,0,-1.0468816137955628,0
ebro_invierno,106,10,1060,0.397,55.0,0.0,355,91.45796035888799,239.38106872438442,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,107,10,1070,0.397,55.0,0.0,355,93.08013377293231,241.0028958687455,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,108,10,1080,0.397,55.0,0.0,355,94.72777292945803,242.6012583528655,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,109,10,1090,0.397,55.0,0.0,355,96.39924993688061,244.17833335766153,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,110,10,1100,0.397,55.0,0.0,355,98.09300282178036,245.73635532770703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,111,10,1110,0.397,55.0,0.0,355,99.80753134110546,247.2776186660675,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,112,10,1120,0.397,55.0,0.0,355,101.54139130517777,248.80448183176452,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,113,10,1130,0.397,55.0,0.0,355,103.29318971329235,250.3193749579713,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,114,10,1140,0.397,55.0,0.0,355,105.0615790119806,251.82480949943448,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,115,10,1150,0.397,55.0,0.0,355,106.84525114603737,253.3233906738974,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,116,10,1160,0.397,55.0,0.0,355,108.64293126133447,254.8178327941767,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,117,10,1170,0.397,55.0,0.0,355,110.45337101109342,256.3109777696617,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,118,10,1180,0.397,55.0,0.0,355,112.27534139250893,257.80581714335085,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,119,10,1190,0.397,55.0,0.0,355,114.10762489955026,259.30551804038936,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,120,10,1200,0.397,55.0,0.0,355,115.9490075986352,260.81345422278787,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,121,10,1210,0.397,55.0,0.0,355,117.79826912813076,262.3332414884841,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,122,10,1220,0.397,55.0,0.0,355,119.65417287690832,263.8687803414573,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,123,10,1230,0.397,55.0,0.0,355,121.51545424965124,265.424305553854,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,124,10,1240,0.397,55.0,0.0,355,123.38080744138674,267.00444460082895,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,125,10,1250,0.397,55.0,0.0,355,125.24887020655096,268.61428654496143,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,126,10,1260,0.397,55.0,0.0,355,127.11820613247818,270.25946340296946,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,127,10,1270,0.397,55.0,0.0,355,128.98728380171008,271.9462464429506,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,128,10,1280,0.397,55.0,0.0,355,130.854451944804,273.6816602211454,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,129,10,1290,0.397,55.0,0.0,355,132.71791036057252,275.4736185228321,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,130,10,1300,0.397,55.0,0.0,355,134.57567349478992,277.3310844713167,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,131,10,1310,0.397,55.0,0.0,355,136.42552763727844,279.2642616799548,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,132,10,1320,0.397,55.0,0.0,355,138.26497789975707,281.28481961977235,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,133,10,1330,0.397,55.0,0.0,355,140.09118328451845,283.40615879826163,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,134,10,1340,0.397,55.0,0.0,355,141.9008766751461,285.6437197200967,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,135,10,1350,0.397,55.0,0.0,355,143.69026602454534,288.0153373876398,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,136,10,1360,0.397,55.0,0.0,355,145.45491228984812,290.5416380251554,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,137,10,1370,0.397,55.0,0.0,355,147.18957890549032,293.246464677203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,138,10,1380,0.397,55.0,0.0,355,148.8880481012309,296.15730177065313,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,139,10,1390,0.397,55.0,0.0,355,150.54289752309774,299.30563405361494,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,140,10,1400,0.397,55.0,0.0,355,152.14523712553017,302.7271309892537,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,141,10,1410,0.397,55.0,0.0,355,153.68440820753077,306.4614624569822,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,142,10,1420,0.397,55.0,0.0,355,155.14766111729688,310.55144169672906,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_invierno,143,10,1430,0.397,55.0,0.0,355,156.51984945975187,315.0410464206502,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_equinoccio,0,15,0,0.397,55.0,0.0,80,135.34973730520215,334.48231265128356,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_equinoccio,1,15,15,0.397,55.0,0.0,80,136.43973374187857,339.6399679986804,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_equinoccio,2,15,30,0.397,55.0,0.0,80,137.2885478733563,344.9844487498291,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_equinoccio,3,15,45,0.397,55.0,0.0,80,137.8810046891838,350.4765306637786,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_equinoccio,4,15,60,0.397,55.0,0.0,80,138.20579031573573,356.0666820917194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_equinoccio,5,15,75,0.397,55.0,0.0,80,138.25642703026892,1.697940625216006,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_equinoccio,6,15,90,0.397,55.0,0.0,80,138.03187244260786,7.310083013833207,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_equinoccio,7,15,105,0.397,55.0,0.0,80,137.53661829154072,12.844401102530185,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_equinoccio,8,15,120,0.397,55.0,0.0,80,136.7802670861156,18.248195409714413,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_equinoccio,9,15,135,0.397,55.0,0.0,80,135.77667700480177,23.47818678125168,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_equinoccio,10,15,150,0.397,55.0,0.0,80,134.54284417807025,28.50239713171925,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_equinoccio,11,15,165,0.397,55.0,0.0,80,133.09771337650807,33.300476382734814,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_equinoccio,12,15,180,0.397,55.0,0.0,80,131.46108023077704,37.862783363685764,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_equinoccio,13,15,195,0.397,55.0,0.0,80,129.65268843315255,42.188693009843064,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_equinoccio,14,15,210,0.397,55.0,0.0,80,127.69156266437096,46.28459138573385,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_equinoccio,15,15,225,0.397,55.0,0.0,80,125.59557214429643,50.161904282341425,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_equinoccio,16,15,240,0.397,55.0,0.0,80,123.38118963947213,53.83537215834809,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ebro_equinoccio,17,15,255,0.397,55.0,0.0,80,121.06339949644689,57.32166370382106,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
