planta,ncu,tcu,tracker,zona,id_levantamiento,tipo,linea,r41033_west_pitch_m,r41106_east_pitch_m,r41035_panel_width_m,r41037_max_west_deg,r41038_max_east_deg,r41098_west_grade_rad,r41100_west_grade_azimuth_rad,r41102_east_grade_rad,r41104_east_grade_azimuth_rad,oeste_vector_pct,oeste_azimut_deg,este_vector_pct,este_azimut_deg,oeste_transv_pct,este_transv_pct,pendiente_longitudinal_pct,oeste_vecina_critica,este_vecina_critica
sanjose,2,117,TR-02_2-117,SJ,TR-02_2-117,2TTx64,438,6.222,6.169,2.382,55,55,0.017858,4.87645,0.012969,4.941027,1.786,279.4,1.297,283.1,-1.762,1.263,-0.293,TR-02_2-116-E,TR-02_2-118-W
sanjose,2,118,TR-02_2-118,SJ,TR-02_2-118,2TTx64,440,6.275,6.182,2.382,55,55,0.017878,5.044002,0.00693,5.710717,1.788,289,0.693,327.2,-1.69,0.375,-0.582,TR-02_2-117-E,TR-02_2-119-W
sanjose,2,119,TR-02_2-119,SJ,TR-02_2-119,2TTx64,442,6.222,6.189,2.382,55,55,0.00555,6.115634,0.034177,4.872959,0.555,350.4,3.419,279.2,-0.093,3.375,-0.547,TR-02_2-118-E,TR-01_1-042-W
sanjose,4,1,TR-03_1-001,SJ,TR-03_1-001,2TTx64,306,4.477,5.671,2.382,55,55,0.026264,5.152212,0.047794,4.948008,2.627,295.2,4.783,283.5,-2.376,4.65,-1.12,TR-04_1-040-E,TR-03_1-002-W
sanjose,4,2,TR-03_1-002,SJ,TR-03_1-002,2TTx64,309,4.367,5.792,2.382,55,55,0.044291,5.040511,0.044451,5.038766,4.432,288.8,4.448,288.7,-4.196,4.213,-1.426,TR-03_1-001-E,TR-03_1-003-W
sanjose,4,3,TR-03_1-003,SJ,TR-03_1-003,2TTx64,312,4.401,5.788,2.382,55,55,0.032608,4.914847,0.0114,5.32849,3.262,281.6,1.14,305.3,-3.195,0.931,-0.658,TR-03_1-002-E,TR-03_1-004-W
sanjose,4,4,TR-03_1-004,SJ,TR-03_1-004,2TTx64,315,4.615,6.12,2.382,55,55,0.013319,5.044002,0.00761,0.963422,1.332,289,0.761,55.2,-1.259,-0.625,-0.434,TR-03_1-003-E,
sanjose,4,18,TR-03_1-018,SJ,TR-03_1-018,2TTx64,306,4.477,5.671,2.382,55,55,0.022086,4.682718,0.03076,4.691445,2.209,268.3,3.077,268.8,-2.208,3.076,0.065,TR-04_1-056-E,TR-03_1-019-W
sanjose,4,19,TR-03_1-019,SJ,TR-03_1-019,2TTx64,309,4.367,5.792,2.382,55,55,0.038441,4.598943,0.034187,4.58498,3.846,263.5,3.42,262.7,-3.822,3.393,0.433,TR-03_1-018-E,TR-03_1-020-W
sanjose,4,20,TR-03_1-020,SJ,TR-03_1-020,2TTx64,312,4.401,5.788,2.382,55,55,0.027753,4.722861,0.032279,4.721116,2.776,270.6,3.229,270.5,-2.776,3.229,-0.027,TR-03_1-019-E,TR-03_1-021-W
sanjose,4,21,TR-03_1-021,SJ,TR-03_1-021,2TTx64,315,4.615,6.12,2.382,55,55,0.03091,4.759513,0.00307,5.195845,3.092,272.7,0.307,297.7,-3.089,0.272,-0.143,TR-03_1-020-E,
sanjose,4,22,TR-03_1-022,SJ,TR-03_1-022,2TTx64,318,5.496,2.152,2.382,55,55,0.00231,2.277655,0.035875,4.670501,0.231,130.5,3.589,267.6,0.176,3.586,0.15,,TR-03_1-023-W
sanjose,4,23,TR-03_1-023,SJ,TR-03_1-023,2TTx64,320,4.626,5.64,2.382,55,55,0.035885,4.759513,0.024205,4.783947,3.59,272.7,2.421,274.1,-3.586,2.415,-0.172,TR-03_1-022-E,TR-03_1-024-W
sanjose,4,24,TR-03_1-024,SJ,TR-03_1-024,2TTx64,323,4.935,5.383,2.382,55,55,0.023576,4.703662,0.019188,4.701917,2.358,269.5,1.919,269.4,-2.358,1.919,0.019,TR-03_1-023-E,TR-03_1-025-W
sanjose,4,25,TR-03_1-025,SJ,TR-03_1-025,2TTx64,326,4.741,6.056,2.382,55,55,0.016329,4.684464,0.036444,4.700172,1.633,268.4,3.646,269.3,-1.632,3.646,0.045,TR-03_1-024-E,TR-03_1-026-W
sanjose,4,26,TR-03_1-026,SJ,TR-03_1-026,2TTx64,328,6.214,6.178,2.382,55,55,0.00318,3.555236,0.045668,4.647812,0.318,203.7,4.57,266.3,-0.128,4.561,0.291,TR-03_1-025-E,TR-03_1-027-W
sanjose,4,27,TR-03_1-027,SJ,TR-03_1-027,2TTx64,330,6.12,5.711,2.382,55,55,0.057018,4.619887,0.022676,4.47677,5.708,264.7,2.268,256.5,-5.683,2.206,0.529,TR-03_1-026-E,TR-03_1-028-W
sanjose,4,28,TR-03_1-028,SJ,TR-03_1-028,2TTx64,333,4.6,5.699,2.382,55,55,0.016698,4.262094,0.00994,3.89383,1.67,244.2,0.994,223.1,-1.504,0.679,0.726,TR-03_1-027-E,TR-03_1-029-W
sanjose,4,29,TR-03_1-029,SJ,TR-03_1-029,2TTx64,336,3.767,2.407,2.382,55,55,0.025874,4.274311,0.033837,4.380776,2.588,244.9,3.385,251,-2.343,3.201,1.1,TR-03_1-028-E,TR-03_1-030-W
sanjose,4,30,TR-03_1-030,SJ,TR-03_1-030,2TTx64,340,3.769,2.422,2.382,55,55,0.013109,3.956661,0.032129,4.429646,1.311,226.7,3.214,253.8,-0.954,3.086,0.899,TR-03_1-029-E,TR-03_1-031-W
sanjose,4,31,TR-03_1-031,SJ,TR-03_1-031,2TTx64,344,3.749,2.424,2.382,55,55,0.036524,4.272566,0.020597,3.857178,3.654,244.8,2.06,221,-3.306,1.351,1.555,TR-03_1-030-E,TR-03_1-032-W
sanjose,4,32,TR-03_1-032,SJ,TR-03_1-032,2TTx64,348,3.765,2.423,2.382,55,55,0.013589,4.035201,0.025155,4.366814,1.359,231.2,2.516,250.2,-1.059,2.368,0.851,TR-03_1-031-E,TR-03_1-033-W
sanjose,4,33,TR-03_1-033,SJ,TR-03_1-033,2TTx64,352,3.784,2.403,2.382,55,55,0.032728,4.379031,0.047474,4.483751,3.274,250.9,4.751,256.9,-3.093,4.628,1.073,TR-03_1-032-E,TR-03_1-034-W
sanjose,4,34,TR-03_1-034,SJ,TR-03_1-034,2TTx64,355,6.243,6.146,2.382,55,55,0.011969,2.083923,0.024425,4.469788,1.197,119.4,2.443,256.1,1.043,2.371,0.588,TR-03_1-033-E,TR-02_1-024-W
sanjose,4,35,TR-03_1-035,SJ,TR-03_1-035,2TTx64,309,4.367,5.792,2.382,55,55,0.023456,3.979351,0.042734,4.337143,2.346,228,4.276,248.5,-1.745,3.978,1.569,TR-04_1-073-E,TR-03_1-036-W
sanjose,4,36,TR-03_1-036,SJ,TR-03_1-036,2TTx64,312,4.401,5.788,2.382,55,55,0.038671,4.373795,0.026654,4.209734,3.869,250.6,2.666,241.2,-3.649,2.336,1.285,TR-03_1-035-E,TR-03_1-037-W
sanjose,4,37,TR-03_1-037,SJ,TR-03_1-037,2TTx64,315,4.615,6.12,2.382,55,55,0.029192,4.298746,0.026294,4.249877,2.92,246.3,2.63,243.5,-2.674,2.353,1.174,TR-03_1-036-E,TR-03_1-038-W
sanjose,4,38,TR-03_1-038,SJ,TR-03_1-038,2TTx64,317,6.336,5.496,2.382,55,55,0.019707,4.333653,0.0076,2.848377,1.971,248.3,0.76,163.2,-1.832,-0.22,0.728,TR-03_1-037-E,TR-03_1-039-W
sanjose,4,39,TR-03_1-039,SJ,TR-03_1-039,2TTx64,320,4.626,5.64,2.382,55,55,0.00555,1.239184,0.048612,4.749041,0.555,71,4.865,272.1,0.525,4.862,-0.18,TR-03_1-038-E,TR-03_1-040-W
sanjose,4,40,TR-03_1-040,SJ,TR-03_1-040,2TTx64,323,4.935,5.383,2.382,55,55,0.050078,4.804891,0.032179,4.857251,5.012,275.3,3.219,278.3,-4.99,3.185,-0.465,TR-03_1-039-E,TR-03_1-041-W
sanjose,4,41,TR-03_1-041,SJ,TR-03_1-041,2TTx64,326,4.741,6.056,2.382,55,55,0.040897,5.096361,0.025514,5.356415,4.092,292,2.552,306.9,-3.794,2.04,-1.534,TR-03_1-040-E,TR-03_1-042-W
sanjose,4,42,TR-03_1-042,SJ,TR-03_1-042,2TTx64,328,6.214,6.178,2.382,55,55,0.038381,5.124287,0.04937,5.028294,3.84,293.6,4.941,288.1,-3.519,4.695,-1.538,TR-03_1-041-E,TR-03_1-043-W
sanjose,4,43,TR-03_1-043,SJ,TR-03_1-043,2TTx64,330,6.12,5.711,2.382,55,55,0.056918,5.113815,0.042514,5.262168,5.698,293,4.254,301.5,-5.246,3.626,-2.225,TR-03_1-042-E,TR-03_1-044-W
sanjose,4,44,TR-03_1-044,SJ,TR-03_1-044,2TTx64,333,4.6,5.699,2.382,55,55,0.041137,5.331981,0.028312,5.717699,4.116,305.5,2.832,327.6,-3.35,1.519,-2.391,TR-03_1-043-E,TR-03_1-045-W
sanjose,4,45,TR-03_1-045,SJ,TR-03_1-045,2TTx64,336,3.767,2.407,2.382,55,55,0.029312,5.487315,0.038511,5.274385,2.932,314.4,3.853,302.2,-2.095,3.262,-2.051,TR-03_1-044-E,TR-03_1-046-W
sanjose,4,46,TR-03_1-046,SJ,TR-03_1-046,2TTx64,340,3.769,2.422,2.382,55,55,0.060098,5.127777,0.029372,5.682792,6.017,293.8,2.938,325.6,-5.507,1.659,-2.425,TR-03_1-045-E,TR-03_1-047-W
sanjose,4,47,TR-03_1-047,SJ,TR-03_1-047,2TTx64,344,3.749,2.424,2.382,55,55,0.03117,5.743879,0.038441,5.482079,3.118,329.1,3.846,314.1,-1.603,2.763,-2.675,TR-03_1-046-E,TR-03_1-048-W
sanjose,4,48,TR-03_1-048,SJ,TR-03_1-048,2TTx64,348,3.765,2.423,2.382,55,55,0.034656,5.54142,0.03095,5.684537,3.467,317.5,3.096,325.7,-2.342,1.747,-2.557,TR-03_1-047-E,TR-03_1-049-W
sanjose,4,49,TR-03_1-049,SJ,TR-03_1-049,2TTx64,352,3.784,2.403,2.382,55,55,0.025634,5.909685,0.059978,5.120796,2.564,338.6,6.005,293.4,-0.936,5.51,-2.388,TR-03_1-048-E,TR-03_1-050-W
sanjose,4,50,TR-03_1-050,SJ,TR-03_1-050,2TTx64,355,6.243,6.146,2.382,55,55,0.026394,0.020944,0.037832,5.483825,2.64,1.2,3.785,314.2,0.054,2.713,-2.639,TR-03_1-049-E,TR-03_1-051-W
sanjose,4,51,TR-03_1-051,SJ,TR-03_1-051,2TTx64,357,6.258,6.152,2.382,55,55,0.034926,5.743879,0.047973,5.387831,3.494,329.1,4.801,308.7,-1.794,3.749,-2.999,TR-03_1-050-E,TR-03_1-052-W
sanjose,4,52,TR-03_1-052,SJ,TR-03_1-052,2TTx64,359,6.177,6.234,2.382,55,55,0.043912,5.522222,0.036963,5.749115,4.394,316.4,3.698,329.4,-3.03,1.885,-3.182,TR-03_1-051-E,TR-03_1-053-W
sanjose,4,53,TR-03_1-053,SJ,TR-03_1-053,2TTx64,361,6.208,6.16,2.382,55,55,0.033727,5.667084,0.043842,5.391322,3.374,324.7,4.387,308.9,-1.951,3.416,-2.752,TR-03_1-052-E,TR-02_1-047-W
sanjose,4,54,TR-03_1-054,SJ,TR-03_1-054,2TTx64,309,4.367,5.792,2.382,55,55,0.029342,5.701991,0.043463,5.312782,2.935,326.7,4.349,304.4,-1.611,3.59,-2.454,TR-04_1-090-E,TR-03_1-055-W
sanjose,4,55,TR-03_1-055,SJ,TR-03_1-055,2TTx64,312,4.401,5.788,2.382,55,55,0.035495,5.377359,0.026264,5.700245,3.551,308.1,2.627,326.6,-2.793,1.446,-2.193,TR-03_1-054-E,TR-03_1-056-W
sanjose,4,56,TR-03_1-056,SJ,TR-03_1-056,2TTx64,315,4.615,6.12,2.382,55,55,0.027273,5.576327,0.032618,5.401794,2.728,319.5,3.263,309.5,-1.772,2.519,-2.074,TR-03_1-055-E,TR-03_1-057-W
sanjose,4,57,TR-03_1-057,SJ,TR-03_1-057,2TTx64,317,6.336,5.496,2.382,55,55,0.030201,5.119051,0.018958,5.394813,3.021,293.3,1.896,309.1,-2.774,1.471,-1.197,TR-03_1-056-E,TR-03_1-058-W
sanjose,4,58,TR-03_1-058,SJ,TR-03_1-058,2TTx64,320,4.626,5.64,2.382,55,55,0.026074,5.222025,0.059898,4.927064,2.608,299.2,5.997,282.3,-2.276,5.86,-1.274,TR-03_1-057-E,TR-03_1-059-W
sanjose,4,59,TR-03_1-059,SJ,TR-03_1-059,2TTx64,323,4.935,5.383,2.382,55,55,0.060456,4.941027,0.051425,4.98117,6.053,283.1,5.147,285.4,-5.896,4.962,-1.369,TR-03_1-058-E,TR-03_1-060-W
sanjose,4,60,TR-03_1-060,SJ,TR-03_1-060,2TTx64,326,4.741,6.056,2.382,55,55,0.056181,4.895649,0.014729,5.478589,5.624,280.5,1.473,313.9,-5.53,1.061,-1.022,TR-03_1-059-E,TR-03_1-061-W
sanjose,4,61,TR-03_1-061,SJ,TR-03_1-061,2TTx64,328,6.214,6.178,2.382,55,55,0.048632,4.848525,0.034107,4.907866,4.867,277.8,3.412,281.2,-4.821,3.347,-0.664,TR-03_1-060-E,TR-03_1-062-W
sanjose,4,62,TR-03_1-062,SJ,TR-03_1-062,2TTx64,330,6.12,5.711,2.382,55,55,0.03897,4.829326,0.033907,4.846779,3.899,276.7,3.392,277.7,-3.873,3.362,-0.453,TR-03_1-061-E,TR-03_1-063-W
sanjose,4,63,TR-03_1-063,SJ,TR-03_1-063,2TTx64,333,4.6,5.699,2.382,55,55,0.033997,4.759513,0.016009,4.811873,3.401,272.7,1.601,275.7,-3.397,1.593,-0.159,TR-03_1-062-E,TR-03_1-064-W
sanjose,4,64,TR-03_1-064,SJ,TR-03_1-064,2TTx64,336,3.767,2.407,2.382,55,55,0.017108,4.862487,0.031909,4.792674,1.711,278.6,3.192,274.6,-1.692,3.182,-0.257,TR-03_1-063-E,TR-03_1-065-W
sanjose,4,65,TR-03_1-065,SJ,TR-03_1-065,2TTx64,340,3.769,2.422,2.382,55,55,0.044551,4.707153,0.019308,4.701917,4.458,269.7,1.931,269.4,-4.458,1.931,0.021,TR-03_1-064-E,TR-03_1-066-W
sanjose,4,66,TR-03_1-066,SJ,TR-03_1-066,2TTx64,344,3.749,2.424,2.382,55,55,0.013899,4.546583,0.032698,4.642576,1.39,260.5,3.271,266,-1.371,3.263,0.23,TR-03_1-065-E,TR-03_1-067-W
sanjose,4,67,TR-03_1-067,SJ,TR-03_1-067,2TTx64,348,3.765,2.423,2.382,55,55,0.03129,4.579744,0.00426,2.935644,3.13,262.4,0.426,168.2,-3.102,-0.087,0.417,TR-03_1-066-E,TR-03_1-068-W
sanjose,4,68,TR-03_1-068,SJ,TR-03_1-068,2TTx64,352,3.784,2.403,2.382,55,55,0.00598,4.068362,0.050916,4.642576,0.598,233.1,5.096,266,-0.478,5.083,0.359,TR-03_1-067-E,TR-03_1-069-W
sanjose,4,69,TR-03_1-069,SJ,TR-03_1-069,2TTx64,355,6.243,6.146,2.382,55,55,0.032389,4.342379,0.028023,4.281293,3.24,248.8,2.803,245.3,-3.02,2.546,1.172,TR-03_1-068-E,TR-03_1-070-W
sanjose,4,70,TR-03_1-070,SJ,TR-03_1-070,2TTx64,357,6.258,6.152,2.382,55,55,0.022686,3.989823,0.038561,4.312709,2.269,228.6,3.858,247.1,-1.702,3.554,1.5,TR-03_1-069-E,TR-03_1-071-W
sanjose,4,71,TR-03_1-071,SJ,TR-03_1-071,2TTx64,359,6.177,6.234,2.382,55,55,0.036853,4.195772,0.020437,3.611086,3.687,240.4,2.044,206.9,-3.205,0.925,1.823,TR-03_1-070-E,TR-03_1-072-W
sanjose,4,72,TR-03_1-072,SJ,TR-03_1-072,2TTx64,361,6.208,6.16,2.382,55,55,0.022326,3.862414,0.023815,2.352704,2.233,221.3,2.382,134.8,-1.473,-1.691,1.678,TR-03_1-071-E,TR-02_1-069-W
sanjose,4,73,TR-03_1-073,SJ,TR-03_1-073,2TTx64,309,4.367,5.792,2.382,55,55,0.050357,5.171411,0.034606,5.412266,5.04,296.3,3.462,310.1,-4.52,2.647,-2.231,TR-04_1-107-E,TR-03_1-074-W
sanjose,4,74,TR-03_1-074,SJ,TR-03_1-074,2TTx64,312,4.401,5.788,2.382,55,55,0.035445,5.419247,0.033647,5.464626,3.546,310.5,3.366,313.1,-2.698,2.456,-2.301,TR-03_1-073-E,TR-03_1-075-W
sanjose,4,75,TR-03_1-075,SJ,TR-03_1-075,2TTx64,315,4.615,6.12,2.382,55,55,0.037093,5.51175,0.038781,5.466371,3.711,315.8,3.88,313.2,-2.589,2.826,-2.658,TR-03_1-074-E,TR-03_1-076-W
sanjose,4,76,TR-03_1-076,SJ,TR-03_1-076,2TTx64,317,6.336,5.496,2.382,55,55,0.025874,0.008727,0.026714,0.251327,2.588,0.5,2.672,14.4,0.024,-0.663,-2.588,TR-03_1-075-E,TR-03_1-077-W
sanjose,4,77,TR-03_1-077,SJ,TR-03_1-077,2TTx64,320,4.626,5.64,2.382,55,55,0.028512,0.328122,0.035006,5.59378,2.852,18.8,3.502,320.5,0.917,2.23,-2.701,TR-03_1-076-E,TR-03_1-078-W
sanjose,4,78,TR-03_1-078,SJ,TR-03_1-078,2TTx64,323,4.935,5.383,2.382,55,55,0.034376,5.401794,0.049091,5.173156,3.439,309.5,4.913,296.4,-2.655,4.4,-2.185,TR-03_1-077-E,TR-03_1-079-W
sanjose,4,79,TR-03_1-079,SJ,TR-03_1-079,2TTx64,326,4.741,6.056,2.382,55,55,0.03896,5.201081,0.020407,5.827654,3.898,298,2.041,333.9,-3.44,0.899,-1.832,TR-03_1-078-E,TR-03_1-080-W
sanjose,4,80,TR-03_1-080,SJ,TR-03_1-080,2TTx64,328,6.214,6.178,2.382,55,55,0.051155,5.080653,0.021437,5.747369,5.12,291.1,2.144,329.3,-4.776,1.093,-1.844,TR-03_1-079-E,TR-03_1-081-W
sanjose,4,81,TR-03_1-081,SJ,TR-03_1-081,2TTx64,330,6.12,5.711,2.382,55,55,0.026324,5.160939,0.011529,0.150098,2.633,295.7,1.153,8.6,-2.373,-0.173,-1.14,TR-03_1-080-E,TR-03_1-082-W
sanjose,4,82,TR-03_1-082,SJ,TR-03_1-082,2TTx64,333,4.6,5.699,2.382,55,55,0.00688,5.187119,0.00629,5.235988,0.688,297.2,0.629,300,-0.612,0.545,-0.314,TR-03_1-081-E,TR-03_1-083-W
sanjose,4,83,TR-03_1-083,SJ,TR-03_1-083,2TTx64,336,3.767,2.407,2.382,55,55,0.01009,4.691445,0.00237,4.619887,1.009,268.8,0.237,264.7,-1.009,0.236,0.022,TR-03_1-082-E,TR-03_1-084-W
sanjose,4,84,TR-03_1-084,SJ,TR-03_1-084,2TTx64,340,3.769,2.422,2.382,55,55,0.029332,4.630359,0.020207,4.591961,2.934,265.3,2.021,263.1,-2.924,2.007,0.241,TR-03_1-083-E,TR-03_1-085-W
sanjose,4,85,TR-03_1-085,SJ,TR-03_1-085,2TTx64,344,3.749,2.424,2.382,55,55,0.017528,4.738569,0.025764,4.729842,1.753,271.5,2.577,271,-1.752,2.577,-0.047,TR-03_1-084-E,TR-03_1-086-W
sanjose,4,86,TR-03_1-086,SJ,TR-03_1-086,2TTx64,348,3.765,2.423,2.382,55,55,0.026524,4.757768,0.015819,4.789183,2.653,272.6,1.582,274.4,-2.65,1.577,-0.122,TR-03_1-085-E,TR-03_1-087-W
sanjose,4,87,TR-03_1-087,SJ,TR-03_1-087,2TTx64,352,3.784,2.403,2.382,55,55,0.019677,4.918338,0.017498,4.944518,1.968,281.8,1.75,283.3,-1.926,1.703,-0.404,TR-03_1-086-E,TR-03_1-088-W
sanjose,4,88,TR-03_1-088,SJ,TR-03_1-088,2TTx64,355,6.243,6.146,2.382,55,55,0.038441,4.883431,0.040019,4.87645,3.846,279.8,4.004,279.4,-3.789,3.95,-0.657,TR-03_1-087-E,TR-03_1-089-W
sanjose,4,89,TR-03_1-089,SJ,TR-03_1-089,2TTx64,357,6.258,6.152,2.382,55,55,0.039959,5.162684,0.047584,5.085889,3.998,295.8,4.762,291.4,-3.599,4.433,-1.74,TR-03_1-088-E,
sanjose,4,90,TR-03_1-090,SJ,TR-03_1-090,2TTx64,309,4.367,5.792,2.382,55,55,0.040248,4.885177,0.043423,4.872959,4.027,279.9,4.345,279.2,-3.966,4.289,-0.696,TR-04_1-124-E,TR-03_1-091-W
sanjose,4,91,TR-03_1-091,SJ,TR-03_1-091,2TTx64,312,4.401,5.788,2.382,55,55,0.03926,4.862487,0.029961,4.909611,3.928,278.6,2.997,281.3,-3.884,2.938,-0.589,TR-03_1-090-E,TR-03_1-092-W
sanjose,4,92,TR-03_1-092,SJ,TR-03_1-092,2TTx64,315,4.615,6.12,2.382,55,55,0.029372,4.857251,0.034726,4.834562,2.938,278.3,3.474,277,-2.908,3.448,-0.422,TR-03_1-091-E,TR-03_1-093-W
sanjose,4,93,TR-03_1-093,SJ,TR-03_1-093,2TTx64,317,6.336,5.496,2.382,55,55,0.015549,4.913102,0.011709,4.98117,1.555,281.5,1.171,285.4,-1.524,1.129,-0.31,TR-03_1-092-E,TR-03_1-094-W
sanjose,4,94,TR-03_1-094,SJ,TR-03_1-094,2TTx64,320,4.626,5.64,2.382,55,55,0.01092,5.30231,0.00772,0.663225,1.092,303.8,0.772,38,-0.907,-0.475,-0.608,TR-03_1-093-E,TR-03_1-095-W
sanjose,4,95,TR-03_1-095,SJ,TR-03_1-095,2TTx64,323,4.935,5.383,2.382,55,55,0.013509,0.596903,0.024675,5.181883,1.351,34.2,2.468,296.9,0.76,2.201,-1.117,TR-03_1-094-E,TR-03_1-096-W
sanjose,4,96,TR-03_1-096,SJ,TR-03_1-096,2TTx64,326,4.741,6.056,2.382,55,55,0.016259,5.43321,0.027433,5.113815,1.626,311.3,2.744,293,-1.222,2.526,-1.073,TR-03_1-095-E,TR-03_1-097-W
sanjose,4,97,TR-03_1-097,SJ,TR-03_1-097,2TTx64,328,6.214,6.178,2.382,55,55,0.025654,5.181883,0.0389,5.016076,2.566,296.9,3.892,287.4,-2.287,3.714,-1.163,TR-03_1-096-E,TR-03_1-098-W
sanjose,4,98,TR-03_1-098,SJ,TR-03_1-098,2TTx64,330,6.12,5.711,2.382,55,55,0.048442,5.068436,0.017348,6.054547,4.848,290.4,1.735,346.9,-4.544,0.393,-1.69,TR-03_1-097-E,TR-03_1-099-W
sanjose,4,99,TR-03_1-099,SJ,TR-03_1-099,2TTx64,333,4.6,5.699,2.382,55,55,0.030041,5.981243,0.035525,5.651376,3.005,342.7,3.554,323.8,-0.895,2.098,-2.868,TR-03_1-098-E,TR-03_1-100-W
sanjose,4,100,TR-03_1-100,SJ,TR-03_1-100,2TTx64,336,3.767,2.407,2.382,55,55,0.037872,5.869542,0.034716,6.246533,3.789,336.3,3.473,357.9,-1.52,0.129,-3.47,TR-03_1-099-E,TR-03_1-101-W
sanjose,4,101,TR-03_1-101,SJ,TR-03_1-101,2TTx64,340,3.769,2.422,2.382,55,55,0.057895,5.408775,0.045469,5.670575,5.796,309.9,4.55,324.9,-4.444,2.618,-3.722,TR-03_1-100-E,TR-03_1-102-W
sanjose,4,102,TR-03_1-102,SJ,TR-03_1-102,2TTx64,344,3.749,2.424,2.382,55,55,0.044022,5.742133,0.053509,5.494296,4.405,329,5.356,314.8,-2.272,3.801,-3.774,TR-03_1-101-E,
sanjose,4,103,TR-03_1-103,SJ,TR-03_1-103,2TTx64,295,4.238,5.779,2.382,55,55,,,0.038471,4.858997,,,3.849,278.4,,3.807,-0.564,,TR-03_1-104-W
sanjose,4,104,TR-03_1-104,SJ,TR-03_1-104,2TTx64,297,2.148,4.344,2.382,55,55,0.029801,4.673992,0.041147,4.684464,2.981,267.8,4.117,268.4,-2.979,4.115,0.116,TR-03_1-103-E,TR-03_1-105-W
sanjose,4,105,TR-03_1-105,SJ,TR-03_1-105,2TTx64,299,6.219,6.212,2.382,55,55,0.043263,4.588471,0.024935,4.497713,4.329,262.9,2.494,257.7,-4.296,2.436,0.532,TR-03_1-104-E,TR-03_1-106-W
sanjose,4,106,TR-03_1-106,SJ,TR-03_1-106,2TTx64,302,2.183,4.694,2.382,55,55,0.024565,4.352851,0.048133,4.53262,2.457,249.4,4.817,259.7,-2.3,4.739,0.864,TR-03_1-105-E,TR-03_1-107-W
sanjose,4,107,TR-03_1-107,SJ,TR-03_1-107,2TTx64,305,2.241,4.477,2.382,55,55,0.043123,4.485496,0.025884,4.328417,4.315,257,2.589,248,-4.205,2.401,0.97,TR-03_1-106-E,TR-03_1-108-W
sanjose,4,108,TR-03_1-108,SJ,TR-03_1-108,2TTx64,308,2.228,4.367,2.382,55,55,0.024635,4.408702,0.030241,4.466298,2.464,252.6,3.025,255.9,-2.351,2.934,0.738,TR-03_1-107-E,TR-03_1-109-W
sanjose,4,109,TR-03_1-109,SJ,TR-03_1-109,2TTx64,311,2.191,4.401,2.382,55,55,0.040198,4.632104,0.015799,4.508185,4.022,265.4,1.58,258.3,-4.009,1.547,0.32,TR-03_1-108-E,TR-03_1-110-W
sanjose,4,110,TR-03_1-110,SJ,TR-03_1-110,2TTx64,314,2.205,4.615,2.382,55,55,0.020887,4.673992,0.036024,4.6897,2.089,267.8,3.604,268.7,-2.087,3.603,0.082,TR-03_1-109-E,TR-03_1-111-W
sanjose,4,111,TR-03_1-111,SJ,TR-03_1-111,2TTx64,316,6.12,6.336,2.382,55,55,0.037063,4.708898,0.03086,4.708898,3.708,269.8,3.087,269.8,-3.708,3.087,0.01,TR-03_1-110-E,TR-03_1-112-W
sanjose,4,112,TR-03_1-112,SJ,TR-03_1-112,2TTx64,319,2.152,4.626,2.382,55,55,0.036624,4.881686,0.033138,4.899139,3.664,279.7,3.315,280.7,-3.612,3.257,-0.617,TR-03_1-111-E,TR-03_1-113-W
sanjose,4,113,TR-03_1-113,SJ,TR-03_1-113,2TTx64,322,2.071,4.935,2.382,55,55,0.032309,5.110324,0.035325,5.073672,3.232,292.8,3.534,290.7,-2.981,3.305,-1.25,TR-03_1-112-E,TR-03_1-114-W
sanjose,4,114,TR-03_1-114,SJ,TR-03_1-114,2TTx64,325,2.139,4.741,2.382,55,55,0.037173,5.138249,0.062259,4.961971,3.719,294.4,6.234,284.3,-3.387,6.042,-1.536,TR-03_1-113-E,TR-03_1-115-W
sanjose,4,115,TR-03_1-115,SJ,TR-03_1-115,2TTx64,327,6.056,6.214,2.382,55,55,0.063863,5.098107,0.046347,5.258677,6.395,292.1,4.638,301.3,-5.923,3.963,-2.41,TR-03_1-114-E,TR-03_1-116-W
sanjose,4,116,TR-03_1-116,SJ,TR-03_1-116,2TTx64,329,6.178,6.12,2.382,55,55,0.048861,5.166175,0.065267,5.047492,4.89,296,6.536,289.2,-4.394,6.174,-2.145,TR-03_1-115-E,TR-03_1-117-W
sanjose,4,117,TR-03_1-117,SJ,TR-03_1-117,2TTx64,332,2.084,4.6,2.382,55,55,0.048103,5.145231,0.028143,5.51175,4.814,294.8,2.815,315.8,-4.37,1.963,-2.018,TR-03_1-116-E,
sanjose,4,118,TR-03_1-118,SJ,TR-03_1-118,2TTx64,317,6.336,5.496,2.382,55,55,,,0.048173,4.98117,,,4.821,285.4,,4.648,-1.278,,TR-03_1-119-W
sanjose,4,119,TR-03_1-119,SJ,TR-03_1-119,2TTx64,319,2.152,4.626,2.382,55,55,0.037343,4.893903,0.062688,4.818854,3.736,280.4,6.277,276.1,-3.675,6.241,-0.671,TR-03_1-118-E,TR-03_1-120-W
