node_id,lat,lon,etiqueta,ncu,gw
TCU_SUNNER_ID_094,42.320075,-5.600389,TK094,3,2
TCU_SUNNER_ID_095,42.3212,-5.60035,TK095,3,2
TCU_SUNNER_ID_096,42.320639,-5.600327,TK096,3,2
TCU_SUNNER_ID_097,42.320077,-5.600304,TK097,3,2
TCU_SUNNER_ID_098,42.321202,-5.600266,TK098,3,2
TCU_SUNNER_ID_099,42.320641,-5.600242,TK099,3,2
TCU_SUNNER_ID_100,42.320079,-5.600219,TK100,3,2
TCU_SUNNER_ID_101,42.321204,-5.600181,TK101,3,2
TCU_SUNNER_ID_102,42.320643,-5.600158,TK102,3,2
TCU_SUNNER_ID_103,42.320081,-5.600134,TK103,3,2
TCU_SUNNER_ID_104,42.321206,-5.600096,TK104,3,2
TCU_SUNNER_ID_105,42.320644,-5.600073,TK105,3,2
TCU_SUNNER_ID_106,42.320083,-5.60005,TK106,3,2
TCU_SUNNER_ID_107,42.320646,-5.599988,TK107,3,2
TCU_SUNNER_ID_108,42.320085,-5.599965,TK108,3,2
TCU_SUNNER_ID_109,42.320648,-5.599903,TK109,3,2
TCU_SUNNER_ID_110,42.320087,-5.59988,TK110,3,2
TCU_SUNNER_ID_111,42.32065,-5.599818,TK111,3,2
TCU_SUNNER_ID_112,42.320089,-5.599795,TK112,3,2
TCU_SUNNER_ID_113,42.320652,-5.599733,TK113,3,2
TCU_SUNNER_ID_114,42.320091,-5.59971,TK114,3,2
TCU_SUNNER_ID_115,42.320654,-5.599648,TK115,3,2
TCU_SUNNER_ID_116,42.320093,-5.599625,TK116,3,2
TCU_SUNNER_ID_117,42.320656,-5.599564,TK117,3,2
TCU_SUNNER_ID_118,42.320095,-5.59954,TK118,3,2
TCU_SUNNER_ID_119,42.320658,-5.599479,TK119,3,2
TCU_SUNNER_ID_120,42.320096,-5.599456,TK120,3,2
