node_id,lat,lon,etiqueta,rol,ncu,gw
TCU_SUNNER_ID_001,39.112087,-1.167988,TK103-07,TCU,10,1
TCU_SUNNER_ID_002,39.112085,-1.167849,TK104-07,TCU,10,1
TCU_SUNNER_ID_003,39.112,-1.167713,TK105-07,TCU,10,1
TCU_SUNNER_ID_004,39.113325,-1.170593,TK 066-07,TCU,10,1
TCU_SUNNER_ID_005,39.113323,-1.170454,TK 067-07,TCU,10,1
TCU_SUNNER_ID_006,39.113293,-1.170316,TK 068-07,TCU,10,1
TCU_SUNNER_ID_007,39.113264,-1.170178,TK 069-07,TCU,10,1
TCU_SUNNER_ID_008,39.113402,-1.170036,TK 070-07,TCU,10,1
TCU_SUNNER_ID_009,39.113214,-1.169624,TK 071-07,TCU,10,1
TCU_SUNNER_ID_010,39.113185,-1.169486,TK 072-07,TCU,10,1
TCU_SUNNER_ID_011,39.113156,-1.169348,TK 073-07,TCU,10,1
TCU_SUNNER_ID_012,39.113126,-1.16921,TK 074-07,TCU,10,1
TCU_SUNNER_ID_013,39.113097,-1.169072,TK 075-07,TCU,10,1
TCU_SUNNER_ID_014,39.113068,-1.168934,TK 076-07,TCU,10,1
TCU_SUNNER_ID_015,39.113039,-1.168796,TK 077-07,TCU,10,1
TCU_SUNNER_ID_016,39.11301,-1.168658,TK 078-07,TCU,10,1
TCU_SUNNER_ID_017,39.11298,-1.16852,TK 079-07,TCU,10,1
TCU_SUNNER_ID_018,39.112951,-1.168382,TK 080-07,TCU,10,1
TCU_SUNNER_ID_019,39.112895,-1.168245,TK 081-07,TCU,10,1
TCU_SUNNER_ID_020,39.112764,-1.168109,TK 082-07,TCU,10,1
TCU_SUNNER_ID_021,39.112762,-1.167971,TK 083-07,TCU,10,1
TCU_SUNNER_ID_022,39.112687,-1.171026,TK 084-07,TCU,10,1
TCU_SUNNER_ID_023,39.112658,-1.170888,TK 085-07,TCU,10,1
TCU_SUNNER_ID_024,39.112629,-1.17075,TK 086-07,TCU,10,1
TCU_SUNNER_ID_025,39.1126,-1.170612,TK 087-07,TCU,10,1
TCU_SUNNER_ID_026,39.11257,-1.170474,TK 088-07,TCU,10,1
TCU_SUNNER_ID_027,39.112541,-1.170336,TK 089-07,TCU,10,1
TCU_SUNNER_ID_028,39.112443,-1.169783,TK 090-07,TCU,10,1
TCU_SUNNER_ID_029,39.112413,-1.169645,TK 091-07,TCU,10,1
TCU_SUNNER_ID_030,39.112467,-1.169505,TK 092-07,TCU,10,1
TCU_SUNNER_ID_031,39.112438,-1.169367,TK 093-07,TCU,10,1
TCU_SUNNER_ID_032,39.112409,-1.169229,TK 094-07,TCU,10,1
TCU_SUNNER_ID_033,39.112297,-1.169093,TK 095-07,TCU,10,1
TCU_SUNNER_ID_034,39.112267,-1.168955,TK 096-07,TCU,10,1
TCU_SUNNER_ID_035,39.112238,-1.168817,TK 097-07,TCU,10,1
TCU_SUNNER_ID_036,39.112126,-1.168681,TK 098-07,TCU,10,1
TCU_SUNNER_ID_037,39.112096,-1.168543,TK 099-07,TCU,10,1
TCU_SUNNER_ID_038,39.112094,-1.168404,TK 100-07,TCU,10,1
TCU_SUNNER_ID_039,39.112092,-1.168266,TK 101-07,TCU,10,1
TCU_SUNNER_ID_040,39.112089,-1.168127,TK 102-07,TCU,10,1
