node_id,lat,lon,etiqueta,ncu,gw
TCU_SUNNER_ID_001,39.121958,-1.152264,TK 001-02,2,1
TCU_SUNNER_ID_002,39.121284,-1.152281,TK 002-02,2,1
TCU_SUNNER_ID_003,39.121956,-1.152125,TK 003-02,2,1
TCU_SUNNER_ID_004,39.121282,-1.152143,TK 004-02,2,1
TCU_SUNNER_ID_005,39.121954,-1.151986,TK 005-02,2,1
TCU_SUNNER_ID_006,39.121279,-1.152004,TK 006-02,2,1
TCU_SUNNER_ID_007,39.121952,-1.151847,TK 007-02,2,1
TCU_SUNNER_ID_008,39.121277,-1.151865,TK 008-02,2,1
TCU_SUNNER_ID_009,39.12195,-1.151709,TK 009-02,2,1
TCU_SUNNER_ID_010,39.121275,-1.151726,TK 010-02,2,1
TCU_SUNNER_ID_011,39.121947,-1.15157,TK 011-02,2,1
TCU_SUNNER_ID_012,39.121273,-1.151588,TK 012-02,2,1
TCU_SUNNER_ID_013,39.121599,-1.15144,TK 013-02,2,1
TCU_SUNNER_ID_014,39.12109,-1.151454,TK 014-02,2,1
TCU_SUNNER_ID_015,39.121599,-1.151301,TK 015-02,2,1
TCU_SUNNER_ID_016,39.121089,-1.151315,TK 016-02,2,1
TCU_SUNNER_ID_017,39.121399,-1.151168,TK 017-02,2,1
TCU_SUNNER_ID_018,39.12089,-1.151181,TK 018-02,2,1
TCU_SUNNER_ID_019,39.120805,-1.151045,TK 019-02,2,1
TCU_SUNNER_ID_020,39.120802,-1.150906,TK 020-02,2,1
TCU_SUNNER_ID_021,39.1208,-1.150767,TK 021-02,2,1
TCU_SUNNER_ID_022,39.120798,-1.150628,TK 022-02,2,1
TCU_SUNNER_ID_023,39.122265,-1.151006,TK 023-02,2,1
TCU_SUNNER_ID_024,39.122263,-1.150868,TK 024-02,2,1
TCU_SUNNER_ID_025,39.122096,-1.150733,TK 025-02,2,1
TCU_SUNNER_ID_026,39.122093,-1.150594,TK 026-02,2,1
TCU_SUNNER_ID_027,39.121501,-1.15061,TK 027-02,2,1
TCU_SUNNER_ID_028,39.122091,-1.150456,TK 028-02,2,1
TCU_SUNNER_ID_029,39.121499,-1.150471,TK 029-02,2,1
TCU_SUNNER_ID_030,39.12207,-1.150317,TK 030-02,2,1
TCU_SUNNER_ID_031,39.121561,-1.150331,TK 031-02,2,1
TCU_SUNNER_ID_032,39.122069,-1.150179,TK 032-02,2,1
TCU_SUNNER_ID_033,39.12156,-1.150192,TK 033-02,2,1
TCU_SUNNER_ID_034,39.120883,-1.15021,TK 034-02,2,1
TCU_SUNNER_ID_035,39.122234,-1.150036,TK 035-02,2,1
TCU_SUNNER_ID_036,39.121557,-1.150053,TK 036-02,2,1
TCU_SUNNER_ID_037,39.120881,-1.150071,TK 037-02,2,1
TCU_SUNNER_ID_038,39.122229,-1.149897,TK 038-02,2,1
TCU_SUNNER_ID_039,39.121554,-1.149915,TK 039-02,2,1
TCU_SUNNER_ID_040,39.120879,-1.149932,TK 040-02,2,1
TCU_SUNNER_ID_041,39.122227,-1.149758,TK 041-02,2,1
TCU_SUNNER_ID_042,39.121552,-1.149776,TK 042-02,2,1
TCU_SUNNER_ID_043,39.120877,-1.149793,TK 043-02,2,1
TCU_SUNNER_ID_044,39.122225,-1.149619,TK 044-02,2,1
TCU_SUNNER_ID_045,39.12155,-1.149637,TK 045-02,2,1
TCU_SUNNER_ID_046,39.120874,-1.149655,TK 046-02,2,1
TCU_SUNNER_ID_047,39.122508,-1.149473,TK 047-02,2,1
TCU_SUNNER_ID_048,39.122,-1.149486,TK 048-02,2,1
TCU_SUNNER_ID_049,39.121323,-1.149504,TK 049-02,2,1
TCU_SUNNER_ID_050,39.120647,-1.149522,TK 050-02,2,1
TCU_SUNNER_ID_051,39.122506,-1.149334,TK 051-02,2,1
TCU_SUNNER_ID_052,39.121998,-1.149348,TK 052-02,2,1
TCU_SUNNER_ID_053,39.121321,-1.149365,TK 053-02,2,1
TCU_SUNNER_ID_054,39.120645,-1.149383,TK 054-02,2,1
TCU_SUNNER_ID_055,39.122503,-1.149196,TK 055-02,2,1
TCU_SUNNER_ID_056,39.121829,-1.149213,TK 056-02,2,1
TCU_SUNNER_ID_057,39.121152,-1.149231,TK 057-02,2,1
TCU_SUNNER_ID_058,39.12056,-1.149247,TK 058-02,2,1
TCU_SUNNER_ID_059,39.122501,-1.149057,TK 059-02,2,1
TCU_SUNNER_ID_060,39.121827,-1.149075,TK 060-02,2,1
TCU_SUNNER_ID_061,39.12115,-1.149092,TK 061-02,2,1
TCU_SUNNER_ID_062,39.120558,-1.149108,TK 062-02,2,1
TCU_SUNNER_ID_063,39.121822,-1.148936,TK 063-02,2,1
TCU_SUNNER_ID_064,39.121314,-1.148949,TK 064-02,2,1
TCU_SUNNER_ID_065,39.120638,-1.148967,TK 065-02,2,1
TCU_SUNNER_ID_066,39.121312,-1.14881,TK 066-02,2,1
TCU_SUNNER_ID_067,39.120636,-1.148828,TK 067-02,2,1
TCU_SUNNER_ID_068,39.121309,-1.148672,TK 068-02,2,1
TCU_SUNNER_ID_069,39.120634,-1.148689,TK 069-02,2,1
