node_id,lat,lon,etiqueta,rol,enlace,ncu,gw
TCU_SUNNER_ID_001,39.117331,-1.155609,TK 031-04,TCU,radio,5,1
TCU_SUNNER_ID_002,39.117245,-1.155473,TK 032-04,TCU,radio,5,1
TCU_SUNNER_ID_003,39.117243,-1.155334,TK 033-04,TCU,radio,5,1
TCU_SUNNER_ID_004,39.116734,-1.155347,TK 034-04,TCU,radio,5,1
TCU_SUNNER_ID_005,39.117241,-1.155195,TK 035-04,TCU,radio,5,1
TCU_SUNNER_ID_006,39.116732,-1.155209,TK 036-04,TCU,radio,5,1
TCU_SUNNER_ID_007,39.117239,-1.155056,TK 037-04,TCU,radio,5,1
TCU_SUNNER_ID_008,39.11673,-1.15507,TK 038-04,TCU,radio,5,1
TCU_SUNNER_ID_009,39.117582,-1.154909,TK 039-04,TCU,radio,5,1
TCU_SUNNER_ID_010,39.116907,-1.154926,TK 040-04,TCU,radio,5,1
TCU_SUNNER_ID_011,39.117579,-1.15477,TK 041-04,TCU,radio,5,1
TCU_SUNNER_ID_012,39.116905,-1.154788,TK 042-04,TCU,radio,5,1
TCU_SUNNER_ID_013,39.117744,-1.154627,TK 043-04,TCU,radio,5,1
TCU_SUNNER_ID_014,39.117068,-1.154645,TK 044-04,TCU,radio,5,1
TCU_SUNNER_ID_015,39.117742,-1.154488,TK 045-04,TCU,radio,5,1
TCU_SUNNER_ID_016,39.117066,-1.154506,TK 046-04,TCU,radio,5,1
TCU_SUNNER_ID_017,39.117989,-1.154343,TK 047-04,TCU,radio,5,1
TCU_SUNNER_ID_018,39.117397,-1.154358,TK 048-04,TCU,radio,5,1
TCU_SUNNER_ID_019,39.116888,-1.154372,TK 049-04,TCU,radio,5,1
TCU_SUNNER_ID_020,39.117987,-1.154204,TK 050-04,TCU,radio,5,1
TCU_SUNNER_ID_021,39.117395,-1.15422,TK 051-04,TCU,radio,5,1
TCU_SUNNER_ID_022,39.116886,-1.154233,TK 052-04,TCU,radio,5,1
TCU_SUNNER_ID_023,39.118052,-1.154064,TK 053-04,TCU,radio,5,1
TCU_SUNNER_ID_024,39.11746,-1.154079,TK 054-04,TCU,radio,5,1
TCU_SUNNER_ID_025,39.116952,-1.154092,TK 055-04,TCU,radio,5,1
TCU_SUNNER_ID_026,39.11805,-1.153925,TK 056-04,TCU,radio,5,1
TCU_SUNNER_ID_027,39.117458,-1.15394,TK 057-04,TCU,radio,5,1
TCU_SUNNER_ID_028,39.11695,-1.153954,TK 058-04,TCU,radio,5,1
TCU_SUNNER_ID_029,39.118048,-1.153786,TK 059-04,TCU,radio,5,1
TCU_SUNNER_ID_030,39.117456,-1.153802,TK 060-04,TCU,radio,5,1
TCU_SUNNER_ID_031,39.116948,-1.153815,TK 061-04,TCU,radio,5,1
TCU_SUNNER_ID_032,39.117963,-1.15365,TK 062-04,TCU,radio,5,1
TCU_SUNNER_ID_033,39.117288,-1.153667,TK 063-04,TCU,radio,5,1
TCU_SUNNER_ID_034,39.11796,-1.153511,TK 064-04,TCU,radio,5,1
TCU_SUNNER_ID_035,39.117286,-1.153529,TK 065-04,TCU,radio,5,1
TCU_SUNNER_ID_036,39.117958,-1.153372,TK 066-04,TCU,radio,5,1
TCU_SUNNER_ID_037,39.117284,-1.15339,TK 067-04,TCU,radio,5,1
TCU_SUNNER_ID_038,39.117873,-1.153236,TK 068-04,TCU,radio,5,1
TCU_SUNNER_ID_039,39.117281,-1.153251,TK 069-04,TCU,radio,5,1
TCU_SUNNER_ID_040,39.117954,-1.153095,TK 070-04,TCU,radio,5,1
TCU_SUNNER_ID_041,39.117241,-1.153113,TK 071-04,TCU,radio,5,1
TCU_SUNNER_ID_042,39.117952,-1.152956,TK 072-04,TCU,radio,5,1
TCU_SUNNER_ID_043,39.117238,-1.152975,TK 073-04,TCU,radio,5,1
TCU_SUNNER_ID_044,39.118032,-1.152815,TK 074-04,TCU,radio,5,1
TCU_SUNNER_ID_045,39.11803,-1.152676,TK 075-04,TCU,radio,5,1
TCU_SUNNER_ID_046,39.118028,-1.152538,TK 076-04,TCU,radio,5,1
TCU_SUNNER_ID_047,39.118026,-1.152399,TK 077-04,TCU,radio,5,1
TCU_SUNNER_ID_048,39.118107,-1.152258,TK 078-04,TCU,radio,5,1
HSU_03,39.116538,-1.154453,HSU 3 (US),HSU,radio,5,1
