node_id,lat,lon,etiqueta,ncu,gw
TCU_SUNNER_ID_001,39.115266,-1.17082,TK 001-07,11,1
TCU_SUNNER_ID_002,39.115939,-1.170664,TK 002-07,11,1
TCU_SUNNER_ID_003,39.115264,-1.170682,TK 003-07,11,1
TCU_SUNNER_ID_004,39.116282,-1.170517,TK 004-07,11,1
TCU_SUNNER_ID_005,39.115691,-1.170532,TK 005-07,11,1
TCU_SUNNER_ID_006,39.11628,-1.170378,TK 006-07,11,1
TCU_SUNNER_ID_007,39.115689,-1.170393,TK 007-07,11,1
TCU_SUNNER_ID_008,39.116444,-1.170235,TK 008-07,11,1
TCU_SUNNER_ID_009,39.115769,-1.170252,TK 009-07,11,1
TCU_SUNNER_ID_010,39.116606,-1.170092,TK 010-07,11,1
TCU_SUNNER_ID_011,39.11593,-1.170109,TK 011-07,11,1
TCU_SUNNER_ID_012,39.115255,-1.170127,TK 012-07,11,1
TCU_SUNNER_ID_013,39.116603,-1.169953,TK 013-07,11,1
TCU_SUNNER_ID_014,39.115928,-1.169971,TK 014-07,11,1
TCU_SUNNER_ID_015,39.115253,-1.169988,TK 015-07,11,1
TCU_SUNNER_ID_016,39.116601,-1.169814,TK 016-07,11,1
TCU_SUNNER_ID_017,39.115926,-1.169832,TK 017-07,11,1
TCU_SUNNER_ID_018,39.115251,-1.169849,TK 018-07,11,1
TCU_SUNNER_ID_019,39.116599,-1.169676,TK 019-07,11,1
TCU_SUNNER_ID_020,39.115924,-1.169693,TK 020-07,11,1
TCU_SUNNER_ID_021,39.115249,-1.16971,TK 021-07,11,1
TCU_SUNNER_ID_022,39.115921,-1.169554,TK 022-07,11,1
TCU_SUNNER_ID_023,39.115247,-1.169572,TK 023-07,11,1
TCU_SUNNER_ID_024,39.115753,-1.16942,TK 024-07,11,1
TCU_SUNNER_ID_025,39.115162,-1.169435,TK 025-07,11,1
TCU_SUNNER_ID_026,39.115242,-1.169294,TK 026-07,11,1
TCU_SUNNER_ID_027,39.11524,-1.169156,TK 027-07,11,1
TCU_SUNNER_ID_028,39.115155,-1.169019,TK 028-07,11,1
TCU_SUNNER_ID_029,39.114521,-1.17195,TK 029-07,11,1
TCU_SUNNER_ID_030,39.114519,-1.171811,TK 030-07,11,1
TCU_SUNNER_ID_031,39.114517,-1.171673,TK 031-07,11,1
TCU_SUNNER_ID_032,39.114597,-1.171532,TK 032-07,11,1
TCU_SUNNER_ID_033,39.114595,-1.171393,TK 033-07,11,1
TCU_SUNNER_ID_034,39.114593,-1.171254,TK 034-07,11,1
TCU_SUNNER_ID_035,39.114591,-1.171115,TK 035-07,11,1
TCU_SUNNER_ID_036,39.114589,-1.170977,TK 036-07,11,1
TCU_SUNNER_ID_037,39.114586,-1.170838,TK 037-07,11,1
TCU_SUNNER_ID_038,39.114584,-1.170699,TK 038-07,11,1
TCU_SUNNER_ID_039,39.114499,-1.170563,TK 039-07,11,1
TCU_SUNNER_ID_040,39.114497,-1.170424,TK 040-07,11,1
TCU_SUNNER_ID_041,39.11466,-1.170281,TK 041-07,11,1
TCU_SUNNER_ID_042,39.114235,-1.170292,TK 042-07,11,1
TCU_SUNNER_ID_043,39.114658,-1.170142,TK 043-07,11,1
TCU_SUNNER_ID_044,39.114002,-1.170159,TK 044-07,11,1
TCU_SUNNER_ID_045,39.114656,-1.170003,TK 045-07,11,1
TCU_SUNNER_ID_046,39.114,-1.17002,TK 046-07,11,1
TCU_SUNNER_ID_047,39.114654,-1.169865,TK 047-07,11,1
TCU_SUNNER_ID_048,39.114578,-1.169589,TK 048-07,11,1
TCU_SUNNER_ID_049,39.114069,-1.169602,TK 049-07,11,1
TCU_SUNNER_ID_050,39.114575,-1.16945,TK 050-07,11,1
TCU_SUNNER_ID_051,39.114067,-1.169464,TK 051-07,11,1
TCU_SUNNER_ID_052,39.114573,-1.169312,TK 052-07,11,1
TCU_SUNNER_ID_053,39.114064,-1.169325,TK 053-07,11,1
TCU_SUNNER_ID_054,39.114571,-1.169173,TK 054-07,11,1
TCU_SUNNER_ID_055,39.114062,-1.169186,TK 055-07,11,1
TCU_SUNNER_ID_056,39.114569,-1.169034,TK 056-07,11,1
TCU_SUNNER_ID_057,39.11406,-1.169047,TK 057-07,11,1
TCU_SUNNER_ID_058,39.114567,-1.168895,TK 058-07,11,1
TCU_SUNNER_ID_059,39.114058,-1.168909,TK 059-07,11,1
TCU_SUNNER_ID_060,39.114565,-1.168757,TK 060-07,11,1
TCU_SUNNER_ID_061,39.114056,-1.16877,TK 061-07,11,1
TCU_SUNNER_ID_062,39.114239,-1.168626,TK 062-07,11,1
TCU_SUNNER_ID_063,39.113814,-1.168637,TK 063-07,11,1
TCU_SUNNER_ID_064,39.113782,-1.168499,TK 064-07,11,1
TCU_SUNNER_ID_065,39.113668,-1.168364,TK 065-07,11,1
