node_id,lat,lon,etiqueta,rol,ncu,gw
TCU_SUNNER_ID_001,39.111885,-1.170353,TK 001-08,TCU,12,1
TCU_SUNNER_ID_002,39.111883,-1.170214,TK 002-08,TCU,12,1
TCU_SUNNER_ID_003,39.111607,-1.170082,TK 003-08,TCU,12,1
TCU_SUNNER_ID_004,39.111604,-1.169944,TK 004-08,TCU,12,1
TCU_SUNNER_ID_005,39.111602,-1.169805,TK 005-08,TCU,12,1
TCU_SUNNER_ID_006,39.1116,-1.169666,TK 006-08,TCU,12,1
TCU_SUNNER_ID_007,39.111598,-1.169527,TK 007-08,TCU,12,1
TCU_SUNNER_ID_008,39.111596,-1.169389,TK 008-08,TCU,12,1
TCU_SUNNER_ID_009,39.111307,-1.169257,TK 009-08,TCU,12,1
TCU_SUNNER_ID_010,39.111275,-1.169119,TK 010-08,TCU,12,1
TCU_SUNNER_ID_011,39.111243,-1.168981,TK 011-08,TCU,12,1
TCU_SUNNER_ID_012,39.111211,-1.168843,TK 012-08,TCU,12,1
TCU_SUNNER_ID_013,39.111262,-1.168703,TK 013-08,TCU,12,1
TCU_SUNNER_ID_014,39.11142,-1.16856,TK 014-08,TCU,12,1
TCU_SUNNER_ID_015,39.111418,-1.168422,TK 015-08,TCU,12,1
TCU_SUNNER_ID_016,39.111416,-1.168283,TK 016-08,TCU,12,1
TCU_SUNNER_ID_017,39.111415,-1.168144,TK 017-08,TCU,12,1
TCU_SUNNER_ID_018,39.111413,-1.168006,TK 018-08,TCU,12,1
TCU_SUNNER_ID_019,39.11141,-1.167867,TK 019-08,TCU,12,1
TCU_SUNNER_ID_020,39.110818,-1.167882,TK 020-08,TCU,12,1
TCU_SUNNER_ID_021,39.111408,-1.167728,TK 021-08,TCU,12,1
TCU_SUNNER_ID_022,39.110817,-1.167743,TK 022-08,TCU,12,1
TCU_SUNNER_ID_023,39.111386,-1.16759,TK 023-08,TCU,12,1
TCU_SUNNER_ID_024,39.110961,-1.167601,TK 024-08,TCU,12,1
TCU_SUNNER_ID_025,39.111027,-1.16746,TK 025-08,TCU,12,1
TCU_SUNNER_ID_026,39.111168,-1.172037,TK 026-08,TCU,12,1
TCU_SUNNER_ID_027,39.111121,-1.171899,TK 027-08,TCU,12,1
TCU_SUNNER_ID_028,39.110991,-1.171764,TK 028-08,TCU,12,1
TCU_SUNNER_ID_029,39.110943,-1.171626,TK 029-08,TCU,12,1
TCU_SUNNER_ID_030,39.110896,-1.171489,TK 030-08,TCU,12,1
TCU_SUNNER_ID_031,39.111033,-1.171346,TK 031-08,TCU,12,1
TCU_SUNNER_ID_032,39.111003,-1.171208,TK 032-08,TCU,12,1
TCU_SUNNER_ID_033,39.110974,-1.17107,TK 033-08,TCU,12,1
TCU_SUNNER_ID_034,39.110945,-1.170932,TK 034-08,TCU,12,1
TCU_SUNNER_ID_035,39.110916,-1.170794,TK 035-08,TCU,12,1
TCU_SUNNER_ID_036,39.110887,-1.170656,TK 036-08,TCU,12,1
TCU_SUNNER_ID_037,39.110945,-1.170516,TK 037-08,TCU,12,1
TCU_SUNNER_ID_038,39.110943,-1.170377,TK 038-08,TCU,12,1
TCU_SUNNER_ID_039,39.110927,-1.170239,TK 039-08,TCU,12,1
TCU_SUNNER_ID_040,39.110898,-1.170101,TK 040-08,TCU,12,1
TCU_SUNNER_ID_041,39.110869,-1.169963,TK 041-08,TCU,12,1
TCU_SUNNER_ID_042,39.110783,-1.169548,TK 042-08,TCU,12,1
TCU_SUNNER_ID_043,39.110781,-1.16941,TK 043-08,TCU,12,1
TCU_SUNNER_ID_044,39.110778,-1.169271,TK 044-08,TCU,12,1
TCU_SUNNER_ID_045,39.110639,-1.169136,TK 045-08,TCU,12,1
TCU_SUNNER_ID_046,39.110637,-1.168997,TK 046-08,TCU,12,1
TCU_SUNNER_ID_047,39.110635,-1.168858,TK 047-08,TCU,12,1
TCU_SUNNER_ID_048,39.110698,-1.168718,TK 048-08,TCU,12,1
TCU_SUNNER_ID_049,39.110191,-1.171277,TK 049-08,TCU,12,1
TCU_SUNNER_ID_050,39.110153,-1.171139,TK 050-08,TCU,12,1
TCU_SUNNER_ID_051,39.110197,-1.170999,TK 051-08,TCU,12,1
TCU_SUNNER_ID_052,39.110159,-1.170861,TK 052-08,TCU,12,1
TCU_SUNNER_ID_053,39.110121,-1.170723,TK 053-08,TCU,12,1
REP_02,39.110934,-1.168469,REP 2,REP,12,1
REP_03,39.110116,-1.170374,REP 3,REP,12,1
HSU_06,39.110963,-1.167061,HSU 6 (US),HSU,12,1
