node_id,lat,lon,etiqueta,rol,ncu,gw
TCU_SUNNER_ID_001,-16.603387,-71.795521,TR-01_1-001,TCU,1,1
TCU_SUNNER_ID_002,-16.603326,-71.795404,TR-01_1-002,TCU,1,1
TCU_SUNNER_ID_003,-16.603327,-71.795288,TR-01_1-003,TCU,1,1
TCU_SUNNER_ID_004,-16.603329,-71.795172,TR-01_1-004,TCU,1,1
TCU_SUNNER_ID_005,-16.60333,-71.795056,TR-01_1-005,TCU,1,1
TCU_SUNNER_ID_006,-16.603332,-71.79494,TR-01_1-006,TCU,1,1
TCU_SUNNER_ID_007,-16.603334,-71.794824,TR-01_1-007,TCU,1,1
TCU_SUNNER_ID_008,-16.603335,-71.794707,TR-01_1-008,TCU,1,1
TCU_SUNNER_ID_009,-16.604065,-71.795531,TR-01_1-009,TCU,1,1
TCU_SUNNER_ID_010,-16.604004,-71.795414,TR-01_1-010,TCU,1,1
TCU_SUNNER_ID_011,-16.604005,-71.795298,TR-01_1-011,TCU,1,1
TCU_SUNNER_ID_012,-16.604007,-71.795182,TR-01_1-012,TCU,1,1
TCU_SUNNER_ID_013,-16.604008,-71.795066,TR-01_1-013,TCU,1,1
TCU_SUNNER_ID_014,-16.60401,-71.794949,TR-01_1-014,TCU,1,1
TCU_SUNNER_ID_015,-16.604012,-71.794833,TR-01_1-015,TCU,1,1
TCU_SUNNER_ID_016,-16.604013,-71.794717,TR-01_1-016,TCU,1,1
TCU_SUNNER_ID_017,-16.604015,-71.794601,TR-01_1-017,TCU,1,1
TCU_SUNNER_ID_018,-16.604016,-71.794485,TR-01_1-018,TCU,1,1
TCU_SUNNER_ID_019,-16.604744,-71.795541,TR-01_1-019,TCU,1,1
TCU_SUNNER_ID_020,-16.604682,-71.795424,TR-01_1-020,TCU,1,1
TCU_SUNNER_ID_021,-16.604683,-71.795308,TR-01_1-021,TCU,1,1
TCU_SUNNER_ID_022,-16.604685,-71.795192,TR-01_1-022,TCU,1,1
TCU_SUNNER_ID_023,-16.604687,-71.795075,TR-01_1-023,TCU,1,1
TCU_SUNNER_ID_024,-16.604688,-71.794959,TR-01_1-024,TCU,1,1
TCU_SUNNER_ID_025,-16.60469,-71.794843,TR-01_1-025,TCU,1,1
TCU_SUNNER_ID_026,-16.604691,-71.794727,TR-01_1-026,TCU,1,1
TCU_SUNNER_ID_027,-16.604693,-71.794611,TR-01_1-027,TCU,1,1
TCU_SUNNER_ID_028,-16.604694,-71.794495,TR-01_1-028,TCU,1,1
TCU_SUNNER_ID_029,-16.604421,-71.794375,TR-01_1-029,TCU,1,1
TCU_SUNNER_ID_030,-16.604423,-71.794259,TR-01_1-030,TCU,1,1
