node_id,lat,lon,etiqueta,ncu,gw
TCU_SUNNER_ID_001,-16.601872,-71.79783,TR-02_2-001,2,1
TCU_SUNNER_ID_002,-16.601874,-71.797714,TR-02_2-002,2,1
TCU_SUNNER_ID_003,-16.601876,-71.797598,TR-02_2-003,2,1
TCU_SUNNER_ID_004,-16.601877,-71.797482,TR-02_2-004,2,1
TCU_SUNNER_ID_005,-16.601879,-71.797366,TR-02_2-005,2,1
TCU_SUNNER_ID_006,-16.60188,-71.79725,TR-02_2-006,2,1
TCU_SUNNER_ID_007,-16.601882,-71.797134,TR-02_2-007,2,1
TCU_SUNNER_ID_008,-16.601883,-71.797018,TR-02_2-008,2,1
TCU_SUNNER_ID_009,-16.601885,-71.796901,TR-02_2-009,2,1
TCU_SUNNER_ID_010,-16.601887,-71.796785,TR-02_2-010,2,1
TCU_SUNNER_ID_011,-16.601888,-71.796669,TR-02_2-011,2,1
TCU_SUNNER_ID_012,-16.60189,-71.796553,TR-02_2-012,2,1
TCU_SUNNER_ID_013,-16.601891,-71.796437,TR-02_2-013,2,1
TCU_SUNNER_ID_014,-16.601893,-71.796321,TR-02_2-014,2,1
TCU_SUNNER_ID_015,-16.601912,-71.794928,TR-02_2-015,2,1
TCU_SUNNER_ID_016,-16.601913,-71.794812,TR-02_2-016,2,1
TCU_SUNNER_ID_017,-16.601915,-71.794696,TR-02_2-017,2,1
TCU_SUNNER_ID_018,-16.601916,-71.79458,TR-02_2-018,2,1
TCU_SUNNER_ID_019,-16.602551,-71.79784,TR-02_2-019,2,1
TCU_SUNNER_ID_020,-16.602552,-71.797724,TR-02_2-020,2,1
TCU_SUNNER_ID_021,-16.602554,-71.797608,TR-02_2-021,2,1
TCU_SUNNER_ID_022,-16.602555,-71.797492,TR-02_2-022,2,1
TCU_SUNNER_ID_023,-16.602557,-71.797376,TR-02_2-023,2,1
TCU_SUNNER_ID_024,-16.602558,-71.79726,TR-02_2-024,2,1
TCU_SUNNER_ID_025,-16.60256,-71.797143,TR-02_2-025,2,1
TCU_SUNNER_ID_026,-16.602562,-71.797027,TR-02_2-026,2,1
TCU_SUNNER_ID_027,-16.602563,-71.796911,TR-02_2-027,2,1
TCU_SUNNER_ID_028,-16.602565,-71.796795,TR-02_2-028,2,1
TCU_SUNNER_ID_029,-16.602566,-71.796679,TR-02_2-029,2,1
TCU_SUNNER_ID_030,-16.602568,-71.796563,TR-02_2-030,2,1
TCU_SUNNER_ID_031,-16.602569,-71.796447,TR-02_2-031,2,1
TCU_SUNNER_ID_032,-16.602571,-71.796331,TR-02_2-032,2,1
TCU_SUNNER_ID_033,-16.602572,-71.796215,TR-02_2-033,2,1
TCU_SUNNER_ID_034,-16.602574,-71.796099,TR-02_2-034,2,1
TCU_SUNNER_ID_035,-16.602576,-71.795983,TR-02_2-035,2,1
TCU_SUNNER_ID_036,-16.602577,-71.795867,TR-02_2-036,2,1
TCU_SUNNER_ID_037,-16.602579,-71.795751,TR-02_2-037,2,1
TCU_SUNNER_ID_038,-16.60258,-71.795635,TR-02_2-038,2,1
TCU_SUNNER_ID_039,-16.602582,-71.795519,TR-02_2-039,2,1
TCU_SUNNER_ID_040,-16.602583,-71.795403,TR-02_2-040,2,1
TCU_SUNNER_ID_041,-16.602585,-71.795287,TR-02_2-041,2,1
TCU_SUNNER_ID_042,-16.602587,-71.795171,TR-02_2-042,2,1
TCU_SUNNER_ID_043,-16.602588,-71.795054,TR-02_2-043,2,1
TCU_SUNNER_ID_044,-16.60259,-71.794938,TR-02_2-044,2,1
TCU_SUNNER_ID_045,-16.602591,-71.794822,TR-02_2-045,2,1
TCU_SUNNER_ID_046,-16.602593,-71.794706,TR-02_2-046,2,1
TCU_SUNNER_ID_047,-16.602594,-71.79459,TR-02_2-047,2,1
