node_id,lat,lon,etiqueta,rol,enlace,ncu,gw
TCU_SUNNER_ID_001,-16.596214,-71.806291,TR-06_2-001,TCU,radio,11,1
TCU_SUNNER_ID_002,-16.596215,-71.806174,TR-06_2-002,TCU,radio,11,1
TCU_SUNNER_ID_003,-16.596217,-71.806058,TR-06_2-003,TCU,radio,11,1
TCU_SUNNER_ID_004,-16.596218,-71.805942,TR-06_2-004,TCU,radio,11,1
TCU_SUNNER_ID_005,-16.59622,-71.805826,TR-06_2-005,TCU,radio,11,1
TCU_SUNNER_ID_006,-16.596221,-71.80571,TR-06_2-006,TCU,radio,11,1
TCU_SUNNER_ID_007,-16.596223,-71.805594,TR-06_2-007,TCU,radio,11,1
TCU_SUNNER_ID_008,-16.596224,-71.805478,TR-06_2-008,TCU,radio,11,1
TCU_SUNNER_ID_009,-16.596226,-71.805362,TR-06_2-009,TCU,radio,11,1
TCU_SUNNER_ID_010,-16.596228,-71.805246,TR-06_2-010,TCU,radio,11,1
TCU_SUNNER_ID_011,-16.596229,-71.80513,TR-06_2-011,TCU,radio,11,1
TCU_SUNNER_ID_012,-16.596231,-71.805013,TR-06_2-012,TCU,radio,11,1
TCU_SUNNER_ID_013,-16.596232,-71.804897,TR-06_2-013,TCU,radio,11,1
TCU_SUNNER_ID_014,-16.596234,-71.804781,TR-06_2-014,TCU,radio,11,1
TCU_SUNNER_ID_015,-16.596235,-71.804665,TR-06_2-015,TCU,radio,11,1
TCU_SUNNER_ID_016,-16.596237,-71.804549,TR-06_2-016,TCU,radio,11,1
TCU_SUNNER_ID_017,-16.596239,-71.804433,TR-06_2-017,TCU,radio,11,1
TCU_SUNNER_ID_018,-16.59624,-71.804318,TR-06_2-018,TCU,radio,11,1
TCU_SUNNER_ID_019,-16.596242,-71.804202,TR-06_2-019,TCU,radio,11,1
TCU_SUNNER_ID_020,-16.596892,-71.8063,TR-06_2-020,TCU,radio,11,1
TCU_SUNNER_ID_021,-16.596893,-71.806184,TR-06_2-021,TCU,radio,11,1
TCU_SUNNER_ID_022,-16.596895,-71.806068,TR-06_2-022,TCU,radio,11,1
TCU_SUNNER_ID_023,-16.596896,-71.805952,TR-06_2-023,TCU,radio,11,1
TCU_SUNNER_ID_024,-16.596898,-71.805836,TR-06_2-024,TCU,radio,11,1
TCU_SUNNER_ID_025,-16.596899,-71.80572,TR-06_2-025,TCU,radio,11,1
TCU_SUNNER_ID_026,-16.596901,-71.805604,TR-06_2-026,TCU,radio,11,1
TCU_SUNNER_ID_027,-16.596903,-71.805488,TR-06_2-027,TCU,radio,11,1
TCU_SUNNER_ID_028,-16.596904,-71.805372,TR-06_2-028,TCU,radio,11,1
TCU_SUNNER_ID_029,-16.596906,-71.805255,TR-06_2-029,TCU,radio,11,1
TCU_SUNNER_ID_030,-16.596907,-71.805139,TR-06_2-030,TCU,radio,11,1
TCU_SUNNER_ID_031,-16.596909,-71.805023,TR-06_2-031,TCU,radio,11,1
TCU_SUNNER_ID_032,-16.59691,-71.804907,TR-06_2-032,TCU,radio,11,1
TCU_SUNNER_ID_033,-16.596912,-71.804791,TR-06_2-033,TCU,radio,11,1
TCU_SUNNER_ID_034,-16.596914,-71.804675,TR-06_2-034,TCU,radio,11,1
TCU_SUNNER_ID_035,-16.596915,-71.804559,TR-06_2-035,TCU,radio,11,1
TCU_SUNNER_ID_036,-16.596917,-71.804443,TR-06_2-036,TCU,radio,11,1
TCU_SUNNER_ID_037,-16.596918,-71.804328,TR-06_2-037,TCU,radio,11,1
TCU_SUNNER_ID_038,-16.59692,-71.804211,TR-06_2-038,TCU,radio,11,1
TCU_SUNNER_ID_039,-16.59767,-71.806312,TR-06_2-039,TCU,radio,11,2
TCU_SUNNER_ID_040,-16.597671,-71.806196,TR-06_2-040,TCU,radio,11,2
TCU_SUNNER_ID_041,-16.597673,-71.80608,TR-06_2-041,TCU,radio,11,2
TCU_SUNNER_ID_042,-16.597675,-71.805963,TR-06_2-042,TCU,radio,11,2
TCU_SUNNER_ID_043,-16.597676,-71.805847,TR-06_2-043,TCU,radio,11,2
TCU_SUNNER_ID_044,-16.597678,-71.805731,TR-06_2-044,TCU,radio,11,2
TCU_SUNNER_ID_045,-16.597679,-71.805615,TR-06_2-045,TCU,radio,11,2
TCU_SUNNER_ID_046,-16.597681,-71.805499,TR-06_2-046,TCU,radio,11,2
TCU_SUNNER_ID_047,-16.597682,-71.805383,TR-06_2-047,TCU,radio,11,2
TCU_SUNNER_ID_048,-16.597684,-71.805267,TR-06_2-048,TCU,radio,11,2
TCU_SUNNER_ID_049,-16.597686,-71.805151,TR-06_2-049,TCU,radio,11,2
TCU_SUNNER_ID_050,-16.597687,-71.805035,TR-06_2-050,TCU,radio,11,2
TCU_SUNNER_ID_051,-16.597855,-71.804921,TR-06_2-051,TCU,radio,11,2
TCU_SUNNER_ID_052,-16.597856,-71.804805,TR-06_2-052,TCU,radio,11,2
TCU_SUNNER_ID_053,-16.597692,-71.804686,TR-06_2-053,TCU,radio,11,2
TCU_SUNNER_ID_054,-16.597693,-71.80457,TR-06_2-054,TCU,radio,11,2
TCU_SUNNER_ID_055,-16.597695,-71.804454,TR-06_2-055,TCU,radio,11,2
TCU_SUNNER_ID_056,-16.597697,-71.804339,TR-06_2-056,TCU,radio,11,2
TCU_SUNNER_ID_057,-16.597698,-71.804223,TR-06_2-057,TCU,radio,11,2
TCU_SUNNER_ID_058,-16.5977,-71.804107,TR-06_2-058,TCU,radio,11,2
TCU_SUNNER_ID_059,-16.598348,-71.806322,TR-06_2-059,TCU,radio,11,2
TCU_SUNNER_ID_060,-16.59835,-71.806205,TR-06_2-060,TCU,radio,11,2
TCU_SUNNER_ID_061,-16.598351,-71.806089,TR-06_2-061,TCU,radio,11,2
TCU_SUNNER_ID_062,-16.598353,-71.805973,TR-06_2-062,TCU,radio,11,2
TCU_SUNNER_ID_063,-16.598354,-71.805857,TR-06_2-063,TCU,radio,11,2
TCU_SUNNER_ID_064,-16.598356,-71.805741,TR-06_2-064,TCU,radio,11,2
TCU_SUNNER_ID_065,-16.598357,-71.805625,TR-06_2-065,TCU,radio,11,2
TCU_SUNNER_ID_066,-16.598359,-71.805509,TR-06_2-066,TCU,radio,11,2
TCU_SUNNER_ID_067,-16.598361,-71.805393,TR-06_2-067,TCU,radio,11,2
TCU_SUNNER_ID_068,-16.598362,-71.805277,TR-06_2-068,TCU,radio,11,2
TCU_SUNNER_ID_069,-16.598364,-71.80516,TR-06_2-069,TCU,radio,11,2
TCU_SUNNER_ID_070,-16.598365,-71.805044,TR-06_2-070,TCU,radio,11,2
TCU_SUNNER_ID_071,-16.598367,-71.804928,TR-06_2-071,TCU,radio,11,2
TCU_SUNNER_ID_072,-16.598368,-71.804812,TR-06_2-072,TCU,radio,11,2
TCU_SUNNER_ID_073,-16.59837,-71.804696,TR-06_2-073,TCU,radio,11,2
TCU_SUNNER_ID_074,-16.598371,-71.80458,TR-06_2-074,TCU,radio,11,2
TCU_SUNNER_ID_075,-16.598373,-71.804464,TR-06_2-075,TCU,radio,11,2
TCU_SUNNER_ID_076,-16.598375,-71.804349,TR-06_2-076,TCU,radio,11,2
TCU_SUNNER_ID_077,-16.598376,-71.804233,TR-06_2-077,TCU,radio,11,2
TCU_SUNNER_ID_078,-16.598378,-71.804116,TR-06_2-078,TCU,radio,11,2
TCU_SUNNER_ID_079,-16.599026,-71.806331,TR-06_2-079,TCU,radio,11,2
TCU_SUNNER_ID_080,-16.599028,-71.806215,TR-06_2-080,TCU,radio,11,2
TCU_SUNNER_ID_081,-16.599029,-71.806099,TR-06_2-081,TCU,radio,11,2
TCU_SUNNER_ID_082,-16.599031,-71.805983,TR-06_2-082,TCU,radio,11,2
TCU_SUNNER_ID_083,-16.599032,-71.805867,TR-06_2-083,TCU,radio,11,2
TCU_SUNNER_ID_084,-16.599034,-71.805751,TR-06_2-084,TCU,radio,11,2
TCU_SUNNER_ID_085,-16.599035,-71.805635,TR-06_2-085,TCU,radio,11,2
TCU_SUNNER_ID_086,-16.599037,-71.805519,TR-06_2-086,TCU,radio,11,2
TCU_SUNNER_ID_087,-16.599039,-71.805403,TR-06_2-087,TCU,radio,11,2
TCU_SUNNER_ID_088,-16.59904,-71.805286,TR-06_2-088,TCU,radio,11,2
TCU_SUNNER_ID_089,-16.599042,-71.80517,TR-06_2-089,TCU,radio,11,2
TCU_SUNNER_ID_090,-16.599043,-71.805054,TR-06_2-090,TCU,radio,11,2
TCU_SUNNER_ID_091,-16.599045,-71.804938,TR-06_2-091,TCU,radio,11,2
TCU_SUNNER_ID_092,-16.599046,-71.804822,TR-06_2-092,TCU,radio,11,2
TCU_SUNNER_ID_093,-16.599048,-71.804706,TR-06_2-093,TCU,radio,11,2
TCU_SUNNER_ID_094,-16.59905,-71.80459,TR-06_2-094,TCU,radio,11,2
TCU_SUNNER_ID_095,-16.599051,-71.804474,TR-06_2-095,TCU,radio,11,2
TCU_SUNNER_ID_096,-16.599053,-71.804359,TR-06_2-096,TCU,radio,11,2
TCU_SUNNER_ID_097,-16.599054,-71.804242,TR-06_2-097,TCU,radio,11,2
TCU_SUNNER_ID_098,-16.599056,-71.804126,TR-06_2-098,TCU,radio,11,2
TCU_SUNNER_ID_099,-16.599704,-71.806341,TR-06_2-099,TCU,radio,11,2
TCU_SUNNER_ID_100,-16.599706,-71.806225,TR-06_2-100,TCU,radio,11,2
TCU_SUNNER_ID_101,-16.599707,-71.806109,TR-06_2-101,TCU,radio,11,2
TCU_SUNNER_ID_102,-16.599709,-71.805993,TR-06_2-102,TCU,radio,11,2
TCU_SUNNER_ID_103,-16.59971,-71.805877,TR-06_2-103,TCU,radio,11,2
TCU_SUNNER_ID_104,-16.599712,-71.805761,TR-06_2-104,TCU,radio,11,2
TCU_SUNNER_ID_105,-16.599714,-71.805645,TR-06_2-105,TCU,radio,11,2
TCU_SUNNER_ID_106,-16.599715,-71.805529,TR-06_2-106,TCU,radio,11,2
TCU_SUNNER_ID_107,-16.599717,-71.805412,TR-06_2-107,TCU,radio,11,2
TCU_SUNNER_ID_108,-16.599718,-71.805296,TR-06_2-108,TCU,radio,11,2
TCU_SUNNER_ID_109,-16.59972,-71.80518,TR-06_2-109,TCU,radio,11,2
TCU_SUNNER_ID_110,-16.599721,-71.805064,TR-06_2-110,TCU,radio,11,2
TCU_SUNNER_ID_111,-16.599723,-71.804948,TR-06_2-111,TCU,radio,11,2
TCU_SUNNER_ID_112,-16.599725,-71.804832,TR-06_2-112,TCU,radio,11,2
TCU_SUNNER_ID_113,-16.599726,-71.804716,TR-06_2-113,TCU,radio,11,2
TCU_SUNNER_ID_114,-16.599728,-71.8046,TR-06_2-114,TCU,radio,11,2
TCU_SUNNER_ID_115,-16.599729,-71.804484,TR-06_2-115,TCU,radio,11,2
TCU_SUNNER_ID_116,-16.599731,-71.804368,TR-06_2-116,TCU,radio,11,2
TCU_SUNNER_ID_117,-16.599732,-71.804252,TR-06_2-117,TCU,radio,11,2
