node_id,lat,lon,etiqueta,ncu,gw
TCU_SUNNER_ID_001,-16.603387,-71.795521,TR-01_1-001,1,1
TCU_SUNNER_ID_002,-16.603326,-71.795404,TR-01_1-002,1,1
TCU_SUNNER_ID_003,-16.603327,-71.795288,TR-01_1-003,1,1
TCU_SUNNER_ID_004,-16.603329,-71.795172,TR-01_1-004,1,1
TCU_SUNNER_ID_005,-16.60333,-71.795056,TR-01_1-005,1,1
TCU_SUNNER_ID_006,-16.603332,-71.79494,TR-01_1-006,1,1
TCU_SUNNER_ID_007,-16.603334,-71.794824,TR-01_1-007,1,1
TCU_SUNNER_ID_008,-16.603335,-71.794707,TR-01_1-008,1,1
TCU_SUNNER_ID_009,-16.604065,-71.795531,TR-01_1-009,1,1
TCU_SUNNER_ID_010,-16.604004,-71.795414,TR-01_1-010,1,1
TCU_SUNNER_ID_011,-16.604005,-71.795298,TR-01_1-011,1,1
TCU_SUNNER_ID_012,-16.604007,-71.795182,TR-01_1-012,1,1
TCU_SUNNER_ID_013,-16.604008,-71.795066,TR-01_1-013,1,1
TCU_SUNNER_ID_014,-16.60401,-71.794949,TR-01_1-014,1,1
TCU_SUNNER_ID_015,-16.604012,-71.794833,TR-01_1-015,1,1
TCU_SUNNER_ID_016,-16.604013,-71.794717,TR-01_1-016,1,1
TCU_SUNNER_ID_017,-16.604015,-71.794601,TR-01_1-017,1,1
TCU_SUNNER_ID_018,-16.604016,-71.794485,TR-01_1-018,1,1
TCU_SUNNER_ID_019,-16.604744,-71.795541,TR-01_1-019,1,1
TCU_SUNNER_ID_020,-16.604682,-71.795424,TR-01_1-020,1,1
TCU_SUNNER_ID_021,-16.604683,-71.795308,TR-01_1-021,1,1
TCU_SUNNER_ID_022,-16.604685,-71.795192,TR-01_1-022,1,1
TCU_SUNNER_ID_023,-16.604687,-71.795075,TR-01_1-023,1,1
TCU_SUNNER_ID_024,-16.604688,-71.794959,TR-01_1-024,1,1
TCU_SUNNER_ID_025,-16.60469,-71.794843,TR-01_1-025,1,1
TCU_SUNNER_ID_026,-16.604691,-71.794727,TR-01_1-026,1,1
TCU_SUNNER_ID_027,-16.604693,-71.794611,TR-01_1-027,1,1
TCU_SUNNER_ID_028,-16.604694,-71.794495,TR-01_1-028,1,1
TCU_SUNNER_ID_029,-16.604421,-71.794375,TR-01_1-029,1,1
TCU_SUNNER_ID_030,-16.604423,-71.794259,TR-01_1-030,1,1
TCU_SUNNER_ID_031,-16.604425,-71.794143,TR-01_1-031,1,1
TCU_SUNNER_ID_032,-16.604426,-71.794026,TR-01_1-032,1,1
TCU_SUNNER_ID_033,-16.604428,-71.79391,TR-01_1-033,1,1
TCU_SUNNER_ID_034,-16.604429,-71.793794,TR-01_1-034,1,1
TCU_SUNNER_ID_035,-16.604431,-71.793678,TR-01_1-035,1,1
TCU_SUNNER_ID_036,-16.604432,-71.793562,TR-01_1-036,1,1
TCU_SUNNER_ID_037,-16.604434,-71.793446,TR-01_1-037,1,1
TCU_SUNNER_ID_038,-16.604435,-71.79333,TR-01_1-038,1,1
TCU_SUNNER_ID_039,-16.604437,-71.793215,TR-01_1-039,1,1
TCU_SUNNER_ID_040,-16.604439,-71.793098,TR-01_1-040,1,1
TCU_SUNNER_ID_041,-16.60444,-71.792982,TR-01_1-041,1,1
TCU_SUNNER_ID_042,-16.605422,-71.795551,TR-01_1-042,1,1
TCU_SUNNER_ID_043,-16.60536,-71.795434,TR-01_1-043,1,1
TCU_SUNNER_ID_044,-16.605362,-71.795317,TR-01_1-044,1,1
TCU_SUNNER_ID_045,-16.605363,-71.795201,TR-01_1-045,1,1
TCU_SUNNER_ID_046,-16.605365,-71.795085,TR-01_1-046,1,1
TCU_SUNNER_ID_047,-16.605366,-71.794969,TR-01_1-047,1,1
TCU_SUNNER_ID_048,-16.605368,-71.794853,TR-01_1-048,1,1
TCU_SUNNER_ID_049,-16.605369,-71.794737,TR-01_1-049,1,1
TCU_SUNNER_ID_050,-16.605371,-71.794621,TR-01_1-050,1,1
TCU_SUNNER_ID_051,-16.605372,-71.794505,TR-01_1-051,1,1
TCU_SUNNER_ID_052,-16.6051,-71.794385,TR-01_1-052,1,1
TCU_SUNNER_ID_053,-16.605101,-71.794268,TR-01_1-053,1,1
TCU_SUNNER_ID_054,-16.605103,-71.794152,TR-01_1-054,1,1
TCU_SUNNER_ID_055,-16.605104,-71.794036,TR-01_1-055,1,1
TCU_SUNNER_ID_056,-16.605106,-71.79392,TR-01_1-056,1,1
TCU_SUNNER_ID_057,-16.605107,-71.793804,TR-01_1-057,1,1
TCU_SUNNER_ID_058,-16.605109,-71.793688,TR-01_1-058,1,1
TCU_SUNNER_ID_059,-16.60511,-71.793572,TR-01_1-059,1,1
TCU_SUNNER_ID_060,-16.605112,-71.793456,TR-01_1-060,1,1
TCU_SUNNER_ID_061,-16.605114,-71.79334,TR-01_1-061,1,1
TCU_SUNNER_ID_062,-16.605115,-71.793224,TR-01_1-062,1,1
TCU_SUNNER_ID_063,-16.605117,-71.793108,TR-01_1-063,1,1
TCU_SUNNER_ID_064,-16.605118,-71.792992,TR-01_1-064,1,1
TCU_SUNNER_ID_065,-16.60512,-71.792876,TR-01_1-065,1,1
TCU_SUNNER_ID_066,-16.605121,-71.79276,TR-01_1-066,1,1
TCU_SUNNER_ID_067,-16.605123,-71.792644,TR-01_1-067,1,1
TCU_SUNNER_ID_068,-16.605124,-71.792528,TR-01_1-068,1,1
