node_id,lat,lon,etiqueta,rol,ncu,gw
TCU_SUNNER_ID_046,-16.602549,-71.797956,TR-02_1-046,TCU,3,2
TCU_SUNNER_ID_047,-16.603324,-71.800241,TR-02_1-047,TCU,3,2
TCU_SUNNER_ID_048,-16.603325,-71.800124,TR-02_1-048,TCU,3,2
TCU_SUNNER_ID_049,-16.603327,-71.800008,TR-02_1-049,TCU,3,2
TCU_SUNNER_ID_050,-16.603328,-71.799892,TR-02_1-050,TCU,3,2
TCU_SUNNER_ID_051,-16.60333,-71.799776,TR-02_1-051,TCU,3,2
TCU_SUNNER_ID_052,-16.603332,-71.79966,TR-02_1-052,TCU,3,2
TCU_SUNNER_ID_053,-16.603333,-71.799544,TR-02_1-053,TCU,3,2
TCU_SUNNER_ID_054,-16.603336,-71.799351,TR-02_1-054,TCU,3,2
TCU_SUNNER_ID_055,-16.603337,-71.799235,TR-02_1-055,TCU,3,2
TCU_SUNNER_ID_056,-16.603339,-71.799119,TR-02_1-056,TCU,3,2
TCU_SUNNER_ID_057,-16.603507,-71.799006,TR-02_1-057,TCU,3,2
TCU_SUNNER_ID_058,-16.603508,-71.79889,TR-02_1-058,TCU,3,2
TCU_SUNNER_ID_059,-16.603344,-71.798771,TR-02_1-059,TCU,3,2
TCU_SUNNER_ID_060,-16.603345,-71.798655,TR-02_1-060,TCU,3,2
TCU_SUNNER_ID_061,-16.603347,-71.798539,TR-02_1-061,TCU,3,2
TCU_SUNNER_ID_062,-16.603348,-71.798423,TR-02_1-062,TCU,3,2
TCU_SUNNER_ID_063,-16.60335,-71.798307,TR-02_1-063,TCU,3,2
TCU_SUNNER_ID_064,-16.603351,-71.798191,TR-02_1-064,TCU,3,2
TCU_SUNNER_ID_065,-16.603353,-71.798075,TR-02_1-065,TCU,3,2
TCU_SUNNER_ID_066,-16.603355,-71.797959,TR-02_1-066,TCU,3,2
TCU_SUNNER_ID_067,-16.603356,-71.797842,TR-02_1-067,TCU,3,2
TCU_SUNNER_ID_068,-16.603358,-71.797726,TR-02_1-068,TCU,3,2
TCU_SUNNER_ID_069,-16.604002,-71.80025,TR-02_1-069,TCU,3,2
TCU_SUNNER_ID_070,-16.604003,-71.800134,TR-02_1-070,TCU,3,2
TCU_SUNNER_ID_071,-16.604005,-71.800018,TR-02_1-071,TCU,3,2
TCU_SUNNER_ID_072,-16.604007,-71.799902,TR-02_1-072,TCU,3,2
TCU_SUNNER_ID_073,-16.604008,-71.799786,TR-02_1-073,TCU,3,2
TCU_SUNNER_ID_074,-16.60401,-71.79967,TR-02_1-074,TCU,3,2
TCU_SUNNER_ID_075,-16.604011,-71.799554,TR-02_1-075,TCU,3,2
TCU_SUNNER_ID_076,-16.604014,-71.799361,TR-02_1-076,TCU,3,2
TCU_SUNNER_ID_077,-16.604015,-71.799245,TR-02_1-077,TCU,3,2
TCU_SUNNER_ID_078,-16.604017,-71.799129,TR-02_1-078,TCU,3,2
TCU_SUNNER_ID_079,-16.604019,-71.799013,TR-02_1-079,TCU,3,2
TCU_SUNNER_ID_080,-16.60402,-71.798897,TR-02_1-080,TCU,3,2
TCU_SUNNER_ID_081,-16.604022,-71.798781,TR-02_1-081,TCU,3,2
TCU_SUNNER_ID_082,-16.604023,-71.798665,TR-02_1-082,TCU,3,2
TCU_SUNNER_ID_083,-16.604025,-71.798549,TR-02_1-083,TCU,3,2
TCU_SUNNER_ID_084,-16.604026,-71.798433,TR-02_1-084,TCU,3,2
TCU_SUNNER_ID_085,-16.604028,-71.798317,TR-02_1-085,TCU,3,2
TCU_SUNNER_ID_086,-16.604029,-71.798201,TR-02_1-086,TCU,3,2
TCU_SUNNER_ID_087,-16.604031,-71.798085,TR-02_1-087,TCU,3,2
TCU_SUNNER_ID_088,-16.604033,-71.797968,TR-02_1-088,TCU,3,2
TCU_SUNNER_ID_089,-16.604034,-71.797852,TR-02_1-089,TCU,3,2
TCU_SUNNER_ID_090,-16.604036,-71.797736,TR-02_1-090,TCU,3,2
TCU_SUNNER_ID_091,-16.604692,-71.799371,TR-02_1-091,TCU,3,2
TCU_SUNNER_ID_092,-16.604694,-71.799255,TR-02_1-092,TCU,3,2
TCU_SUNNER_ID_093,-16.604695,-71.799138,TR-02_1-093,TCU,3,2
TCU_SUNNER_ID_094,-16.604697,-71.799023,TR-02_1-094,TCU,3,2
TCU_SUNNER_ID_095,-16.604698,-71.798907,TR-02_1-095,TCU,3,2
TCU_SUNNER_ID_096,-16.6047,-71.798791,TR-02_1-096,TCU,3,2
TCU_SUNNER_ID_097,-16.604701,-71.798675,TR-02_1-097,TCU,3,2
TCU_SUNNER_ID_098,-16.604703,-71.798559,TR-02_1-098,TCU,3,2
TCU_SUNNER_ID_099,-16.604704,-71.798443,TR-02_1-099,TCU,3,2
TCU_SUNNER_ID_100,-16.604706,-71.798327,TR-02_1-100,TCU,3,2
TCU_SUNNER_ID_101,-16.604708,-71.79821,TR-02_1-101,TCU,3,2
TCU_SUNNER_ID_102,-16.604709,-71.798094,TR-02_1-102,TCU,3,2
TCU_SUNNER_ID_103,-16.604711,-71.797978,TR-02_1-103,TCU,3,2
TCU_SUNNER_ID_104,-16.604712,-71.797862,TR-02_1-104,TCU,3,2
TCU_SUNNER_ID_105,-16.604714,-71.797746,TR-02_1-105,TCU,3,2
TCU_SUNNER_ID_106,-16.60537,-71.79938,TR-02_1-106,TCU,3,2
TCU_SUNNER_ID_107,-16.605372,-71.799264,TR-02_1-107,TCU,3,2
TCU_SUNNER_ID_108,-16.605373,-71.799148,TR-02_1-108,TCU,3,2
TCU_SUNNER_ID_109,-16.605375,-71.799033,TR-02_1-109,TCU,3,2
TCU_SUNNER_ID_110,-16.605376,-71.798917,TR-02_1-110,TCU,3,2
TCU_SUNNER_ID_111,-16.605378,-71.798801,TR-02_1-111,TCU,3,2
TCU_SUNNER_ID_112,-16.605379,-71.798685,TR-02_1-112,TCU,3,2
TCU_SUNNER_ID_113,-16.605381,-71.798569,TR-02_1-113,TCU,3,2
TCU_SUNNER_ID_114,-16.605383,-71.798452,TR-02_1-114,TCU,3,2
TCU_SUNNER_ID_115,-16.605384,-71.798336,TR-02_1-115,TCU,3,2
TCU_SUNNER_ID_116,-16.605386,-71.79822,TR-02_1-116,TCU,3,2
TCU_SUNNER_ID_117,-16.605387,-71.798104,TR-02_1-117,TCU,3,2
TCU_SUNNER_ID_118,-16.605389,-71.797988,TR-02_1-118,TCU,3,2
TCU_SUNNER_ID_119,-16.60539,-71.797872,TR-02_1-119,TCU,3,2
TCU_SUNNER_ID_120,-16.605392,-71.797756,TR-02_1-120,TCU,3,2
