node_id,lat,lon,etiqueta,rol,enlace,ncu,gw
TCU_SUNNER_ID_001,-16.600401,-71.806351,TR-04_2-001,TCU,radio,6,1
TCU_SUNNER_ID_002,-16.600403,-71.806235,TR-04_2-002,TCU,radio,6,1
TCU_SUNNER_ID_003,-16.600404,-71.806119,TR-04_2-003,TCU,radio,6,1
TCU_SUNNER_ID_004,-16.600406,-71.806003,TR-04_2-004,TCU,radio,6,1
TCU_SUNNER_ID_005,-16.600407,-71.805887,TR-04_2-005,TCU,radio,6,1
TCU_SUNNER_ID_006,-16.600409,-71.805771,TR-04_2-006,TCU,radio,6,1
TCU_SUNNER_ID_007,-16.600411,-71.805655,TR-04_2-007,TCU,radio,6,1
TCU_SUNNER_ID_008,-16.600412,-71.805539,TR-04_2-008,TCU,radio,6,1
TCU_SUNNER_ID_009,-16.600414,-71.805423,TR-04_2-009,TCU,radio,6,1
TCU_SUNNER_ID_010,-16.600415,-71.805306,TR-04_2-010,TCU,radio,6,1
TCU_SUNNER_ID_011,-16.600417,-71.80519,TR-04_2-011,TCU,radio,6,1
TCU_SUNNER_ID_012,-16.600418,-71.805074,TR-04_2-012,TCU,radio,6,1
TCU_SUNNER_ID_013,-16.60042,-71.804958,TR-04_2-013,TCU,radio,6,1
TCU_SUNNER_ID_014,-16.600422,-71.804842,TR-04_2-014,TCU,radio,6,1
TCU_SUNNER_ID_015,-16.600423,-71.804726,TR-04_2-015,TCU,radio,6,1
TCU_SUNNER_ID_016,-16.600425,-71.80461,TR-04_2-016,TCU,radio,6,1
TCU_SUNNER_ID_017,-16.600426,-71.804494,TR-04_2-017,TCU,radio,6,1
TCU_SUNNER_ID_018,-16.601079,-71.806361,TR-04_2-018,TCU,radio,6,1
TCU_SUNNER_ID_019,-16.601081,-71.806245,TR-04_2-019,TCU,radio,6,1
TCU_SUNNER_ID_020,-16.601082,-71.806129,TR-04_2-020,TCU,radio,6,1
TCU_SUNNER_ID_021,-16.601084,-71.806013,TR-04_2-021,TCU,radio,6,1
TCU_SUNNER_ID_022,-16.601086,-71.805897,TR-04_2-022,TCU,radio,6,1
TCU_SUNNER_ID_023,-16.601087,-71.805781,TR-04_2-023,TCU,radio,6,1
TCU_SUNNER_ID_024,-16.601089,-71.805665,TR-04_2-024,TCU,radio,6,1
TCU_SUNNER_ID_025,-16.60109,-71.805548,TR-04_2-025,TCU,radio,6,1
TCU_SUNNER_ID_026,-16.601092,-71.805432,TR-04_2-026,TCU,radio,6,1
TCU_SUNNER_ID_027,-16.601093,-71.805316,TR-04_2-027,TCU,radio,6,1
TCU_SUNNER_ID_028,-16.601095,-71.8052,TR-04_2-028,TCU,radio,6,1
TCU_SUNNER_ID_029,-16.601096,-71.805084,TR-04_2-029,TCU,radio,6,1
TCU_SUNNER_ID_030,-16.601098,-71.804968,TR-04_2-030,TCU,radio,6,1
TCU_SUNNER_ID_031,-16.6011,-71.804852,TR-04_2-031,TCU,radio,6,1
TCU_SUNNER_ID_032,-16.601101,-71.804736,TR-04_2-032,TCU,radio,6,1
TCU_SUNNER_ID_033,-16.601103,-71.80462,TR-04_2-033,TCU,radio,6,1
TCU_SUNNER_ID_034,-16.601104,-71.804503,TR-04_2-034,TCU,radio,6,1
TCU_SUNNER_ID_035,-16.601757,-71.806371,TR-04_2-035,TCU,radio,6,1
TCU_SUNNER_ID_036,-16.601759,-71.806255,TR-04_2-036,TCU,radio,6,1
TCU_SUNNER_ID_037,-16.60176,-71.806139,TR-04_2-037,TCU,radio,6,1
TCU_SUNNER_ID_038,-16.601762,-71.806023,TR-04_2-038,TCU,radio,6,1
TCU_SUNNER_ID_039,-16.601764,-71.805907,TR-04_2-039,TCU,radio,6,1
TCU_SUNNER_ID_040,-16.601765,-71.805791,TR-04_2-040,TCU,radio,6,1
TCU_SUNNER_ID_041,-16.601767,-71.805674,TR-04_2-041,TCU,radio,6,1
TCU_SUNNER_ID_042,-16.601768,-71.805558,TR-04_2-042,TCU,radio,6,1
TCU_SUNNER_ID_043,-16.60177,-71.805442,TR-04_2-043,TCU,radio,6,1
TCU_SUNNER_ID_044,-16.601771,-71.805326,TR-04_2-044,TCU,radio,6,1
TCU_SUNNER_ID_045,-16.601773,-71.80521,TR-04_2-045,TCU,radio,6,1
TCU_SUNNER_ID_046,-16.601775,-71.805094,TR-04_2-046,TCU,radio,6,1
TCU_SUNNER_ID_047,-16.601776,-71.804978,TR-04_2-047,TCU,radio,6,1
TCU_SUNNER_ID_048,-16.601778,-71.804862,TR-04_2-048,TCU,radio,6,1
TCU_SUNNER_ID_049,-16.601779,-71.804746,TR-04_2-049,TCU,radio,6,1
TCU_SUNNER_ID_050,-16.601781,-71.804629,TR-04_2-050,TCU,radio,6,1
