node_id,lat,lon,etiqueta,rol,enlace,ncu,gw
TCU_SUNNER_ID_039,-16.586576,-71.815569,TR-09_2-039,TCU,radio,18,2
TCU_SUNNER_ID_040,-16.586578,-71.815453,TR-09_2-040,TCU,radio,18,2
TCU_SUNNER_ID_041,-16.586579,-71.815337,TR-09_2-041,TCU,radio,18,2
TCU_SUNNER_ID_042,-16.586581,-71.815221,TR-09_2-042,TCU,radio,18,2
TCU_SUNNER_ID_043,-16.586582,-71.815105,TR-09_2-043,TCU,radio,18,2
TCU_SUNNER_ID_044,-16.586584,-71.814988,TR-09_2-044,TCU,radio,18,2
TCU_SUNNER_ID_045,-16.586585,-71.814872,TR-09_2-045,TCU,radio,18,2
TCU_SUNNER_ID_046,-16.586587,-71.814756,TR-09_2-046,TCU,radio,18,2
TCU_SUNNER_ID_047,-16.586589,-71.81464,TR-09_2-047,TCU,radio,18,2
TCU_SUNNER_ID_048,-16.58659,-71.814525,TR-09_2-048,TCU,radio,18,2
TCU_SUNNER_ID_049,-16.586758,-71.814411,TR-09_2-049,TCU,radio,18,2
TCU_SUNNER_ID_050,-16.586759,-71.814295,TR-09_2-050,TCU,radio,18,2
TCU_SUNNER_ID_051,-16.586595,-71.814177,TR-09_2-051,TCU,radio,18,2
TCU_SUNNER_ID_052,-16.586596,-71.814061,TR-09_2-052,TCU,radio,18,2
TCU_SUNNER_ID_053,-16.586598,-71.813944,TR-09_2-053,TCU,radio,18,2
TCU_SUNNER_ID_054,-16.5866,-71.813828,TR-09_2-054,TCU,radio,18,2
TCU_SUNNER_ID_055,-16.586601,-71.813712,TR-09_2-055,TCU,radio,18,2
TCU_SUNNER_ID_056,-16.586603,-71.813596,TR-09_2-056,TCU,radio,18,2
TCU_SUNNER_ID_057,-16.586604,-71.81348,TR-09_2-057,TCU,radio,18,2
TCU_SUNNER_ID_058,-16.586606,-71.813364,TR-09_2-058,TCU,radio,18,2
TCU_SUNNER_ID_059,-16.586607,-71.813248,TR-09_2-059,TCU,radio,18,2
TCU_SUNNER_ID_060,-16.587254,-71.815579,TR-09_2-060,TCU,radio,18,2
TCU_SUNNER_ID_061,-16.587256,-71.815463,TR-09_2-061,TCU,radio,18,2
TCU_SUNNER_ID_062,-16.587257,-71.815347,TR-09_2-062,TCU,radio,18,2
TCU_SUNNER_ID_063,-16.587259,-71.815231,TR-09_2-063,TCU,radio,18,2
TCU_SUNNER_ID_064,-16.58726,-71.815114,TR-09_2-064,TCU,radio,18,2
TCU_SUNNER_ID_065,-16.587262,-71.814998,TR-09_2-065,TCU,radio,18,2
TCU_SUNNER_ID_066,-16.587263,-71.814882,TR-09_2-066,TCU,radio,18,2
TCU_SUNNER_ID_067,-16.587265,-71.814766,TR-09_2-067,TCU,radio,18,2
TCU_SUNNER_ID_068,-16.587267,-71.81465,TR-09_2-068,TCU,radio,18,2
TCU_SUNNER_ID_069,-16.587268,-71.814535,TR-09_2-069,TCU,radio,18,2
TCU_SUNNER_ID_070,-16.58727,-71.814419,TR-09_2-070,TCU,radio,18,2
TCU_SUNNER_ID_071,-16.587271,-71.814303,TR-09_2-071,TCU,radio,18,2
TCU_SUNNER_ID_072,-16.587273,-71.814187,TR-09_2-072,TCU,radio,18,2
