node_id,lat,lon,etiqueta,rol,enlace,ncu,gw
TCU_SUNNER_ID_020,-16.598375,-71.79686,TR-05_1-020,TCU,radio,7,2
TCU_SUNNER_ID_021,-16.598377,-71.796744,TR-05_1-021,TCU,radio,7,2
TCU_SUNNER_ID_032,-16.59932,-71.796864,TR-05_1-032,TCU,radio,7,2
TCU_SUNNER_ID_033,-16.599155,-71.796746,TR-05_1-033,TCU,radio,7,2
TCU_SUNNER_ID_034,-16.599157,-71.79663,TR-05_1-034,TCU,radio,7,2
TCU_SUNNER_ID_035,-16.599158,-71.796514,TR-05_1-035,TCU,radio,7,2
TCU_SUNNER_ID_036,-16.59916,-71.796397,TR-05_1-036,TCU,radio,7,2
TCU_SUNNER_ID_037,-16.599162,-71.796281,TR-05_1-037,TCU,radio,7,2
TCU_SUNNER_ID_048,-16.599832,-71.796872,TR-05_1-048,TCU,radio,7,2
TCU_SUNNER_ID_049,-16.599833,-71.796756,TR-05_1-049,TCU,radio,7,2
TCU_SUNNER_ID_050,-16.599835,-71.79664,TR-05_1-050,TCU,radio,7,2
TCU_SUNNER_ID_051,-16.599836,-71.796523,TR-05_1-051,TCU,radio,7,2
TCU_SUNNER_ID_052,-16.599838,-71.796407,TR-05_1-052,TCU,radio,7,2
TCU_SUNNER_ID_053,-16.59984,-71.796291,TR-05_1-053,TCU,radio,7,2
TCU_SUNNER_ID_054,-16.599841,-71.796175,TR-05_1-054,TCU,radio,7,2
TCU_SUNNER_ID_055,-16.599843,-71.796059,TR-05_1-055,TCU,radio,7,2
TCU_SUNNER_ID_056,-16.599844,-71.795943,TR-05_1-056,TCU,radio,7,2
TCU_SUNNER_ID_057,-16.599846,-71.795827,TR-05_1-057,TCU,radio,7,2
TCU_SUNNER_ID_068,-16.60051,-71.796882,TR-05_1-068,TCU,radio,7,2
TCU_SUNNER_ID_069,-16.600511,-71.796765,TR-05_1-069,TCU,radio,7,2
TCU_SUNNER_ID_070,-16.600513,-71.796649,TR-05_1-070,TCU,radio,7,2
TCU_SUNNER_ID_071,-16.600515,-71.796533,TR-05_1-071,TCU,radio,7,2
TCU_SUNNER_ID_072,-16.600516,-71.796417,TR-05_1-072,TCU,radio,7,2
TCU_SUNNER_ID_073,-16.600518,-71.796301,TR-05_1-073,TCU,radio,7,2
TCU_SUNNER_ID_074,-16.600519,-71.796185,TR-05_1-074,TCU,radio,7,2
TCU_SUNNER_ID_075,-16.600521,-71.796069,TR-05_1-075,TCU,radio,7,2
TCU_SUNNER_ID_076,-16.600522,-71.795953,TR-05_1-076,TCU,radio,7,2
TCU_SUNNER_ID_077,-16.600524,-71.795837,TR-05_1-077,TCU,radio,7,2
TCU_SUNNER_ID_078,-16.600525,-71.79572,TR-05_1-078,TCU,radio,7,2
TCU_SUNNER_ID_079,-16.600527,-71.795604,TR-05_1-079,TCU,radio,7,2
TCU_SUNNER_ID_080,-16.600529,-71.795489,TR-05_1-080,TCU,radio,7,2
TCU_SUNNER_ID_081,-16.60053,-71.795373,TR-05_1-081,TCU,radio,7,2
TCU_SUNNER_ID_092,-16.601188,-71.796891,TR-05_1-092,TCU,radio,7,2
