node_id,lat,lon,etiqueta,rol,ncu,gw
TCU_SUNNER_ID_050,-16.592127,-71.806115,TR-07_2-050,TCU,13,2
TCU_SUNNER_ID_051,-16.592128,-71.805999,TR-07_2-051,TCU,13,2
TCU_SUNNER_ID_052,-16.59213,-71.805883,TR-07_2-052,TCU,13,2
TCU_SUNNER_ID_053,-16.592131,-71.805767,TR-07_2-053,TCU,13,2
TCU_SUNNER_ID_054,-16.592133,-71.805651,TR-07_2-054,TCU,13,2
TCU_SUNNER_ID_055,-16.592135,-71.805535,TR-07_2-055,TCU,13,2
TCU_SUNNER_ID_056,-16.592136,-71.805418,TR-07_2-056,TCU,13,2
TCU_SUNNER_ID_057,-16.592138,-71.805302,TR-07_2-057,TCU,13,2
TCU_SUNNER_ID_058,-16.592139,-71.805186,TR-07_2-058,TCU,13,2
TCU_SUNNER_ID_059,-16.592141,-71.80507,TR-07_2-059,TCU,13,2
TCU_SUNNER_ID_060,-16.592142,-71.804954,TR-07_2-060,TCU,13,2
TCU_SUNNER_ID_061,-16.592144,-71.804838,TR-07_2-061,TCU,13,2
TCU_SUNNER_ID_062,-16.592146,-71.804722,TR-07_2-062,TCU,13,2
TCU_SUNNER_ID_063,-16.592313,-71.804608,TR-07_2-063,TCU,13,2
TCU_SUNNER_ID_064,-16.592315,-71.804492,TR-07_2-064,TCU,13,2
TCU_SUNNER_ID_065,-16.59215,-71.804374,TR-07_2-065,TCU,13,2
TCU_SUNNER_ID_066,-16.592152,-71.804258,TR-07_2-066,TCU,13,2
TCU_SUNNER_ID_067,-16.592153,-71.804142,TR-07_2-067,TCU,13,2
TCU_SUNNER_ID_068,-16.592805,-71.806125,TR-07_2-068,TCU,13,2
TCU_SUNNER_ID_069,-16.592806,-71.806009,TR-07_2-069,TCU,13,2
TCU_SUNNER_ID_070,-16.592808,-71.805893,TR-07_2-070,TCU,13,2
TCU_SUNNER_ID_071,-16.59281,-71.805777,TR-07_2-071,TCU,13,2
TCU_SUNNER_ID_072,-16.592811,-71.805661,TR-07_2-072,TCU,13,2
TCU_SUNNER_ID_073,-16.592813,-71.805544,TR-07_2-073,TCU,13,2
TCU_SUNNER_ID_074,-16.592814,-71.805428,TR-07_2-074,TCU,13,2
TCU_SUNNER_ID_075,-16.592816,-71.805312,TR-07_2-075,TCU,13,2
TCU_SUNNER_ID_076,-16.592817,-71.805196,TR-07_2-076,TCU,13,2
TCU_SUNNER_ID_077,-16.592819,-71.80508,TR-07_2-077,TCU,13,2
TCU_SUNNER_ID_078,-16.59282,-71.804964,TR-07_2-078,TCU,13,2
TCU_SUNNER_ID_079,-16.592822,-71.804848,TR-07_2-079,TCU,13,2
TCU_SUNNER_ID_080,-16.592824,-71.804732,TR-07_2-080,TCU,13,2
TCU_SUNNER_ID_081,-16.592825,-71.804616,TR-07_2-081,TCU,13,2
TCU_SUNNER_ID_082,-16.592827,-71.804499,TR-07_2-082,TCU,13,2
TCU_SUNNER_ID_083,-16.592828,-71.804383,TR-07_2-083,TCU,13,2
TCU_SUNNER_ID_084,-16.59283,-71.804268,TR-07_2-084,TCU,13,2
TCU_SUNNER_ID_085,-16.592831,-71.804152,TR-07_2-085,TCU,13,2
TCU_SUNNER_ID_086,-16.593481,-71.806251,TR-07_2-086,TCU,13,2
TCU_SUNNER_ID_087,-16.593483,-71.806135,TR-07_2-087,TCU,13,2
TCU_SUNNER_ID_088,-16.593484,-71.806019,TR-07_2-088,TCU,13,2
TCU_SUNNER_ID_089,-16.593486,-71.805903,TR-07_2-089,TCU,13,2
TCU_SUNNER_ID_090,-16.593488,-71.805786,TR-07_2-090,TCU,13,2
TCU_SUNNER_ID_091,-16.593489,-71.80567,TR-07_2-091,TCU,13,2
TCU_SUNNER_ID_092,-16.593491,-71.805554,TR-07_2-092,TCU,13,2
TCU_SUNNER_ID_093,-16.593492,-71.805438,TR-07_2-093,TCU,13,2
TCU_SUNNER_ID_094,-16.593494,-71.805322,TR-07_2-094,TCU,13,2
TCU_SUNNER_ID_095,-16.593495,-71.805206,TR-07_2-095,TCU,13,2
TCU_SUNNER_ID_096,-16.593497,-71.80509,TR-07_2-096,TCU,13,2
TCU_SUNNER_ID_097,-16.593499,-71.804974,TR-07_2-097,TCU,13,2
TCU_SUNNER_ID_098,-16.5935,-71.804858,TR-07_2-098,TCU,13,2
TCU_SUNNER_ID_099,-16.593502,-71.804742,TR-07_2-099,TCU,13,2
TCU_SUNNER_ID_100,-16.593503,-71.804625,TR-07_2-100,TCU,13,2
TCU_SUNNER_ID_101,-16.593505,-71.804509,TR-07_2-101,TCU,13,2
TCU_SUNNER_ID_102,-16.593506,-71.804393,TR-07_2-102,TCU,13,2
TCU_SUNNER_ID_103,-16.593508,-71.804278,TR-07_2-103,TCU,13,2
TCU_SUNNER_ID_104,-16.59351,-71.804162,TR-07_2-104,TCU,13,2
