node_id,lat,lon,etiqueta,rol,enlace,ncu,gw,esclavo
TCU_SUNNER_ID_001,-16.594917,-71.799132,TR-05_2-001,TCU,radio,8,1,1
TCU_SUNNER_ID_002,-16.594918,-71.799016,TR-05_2-002,TCU,radio,8,1,2
TCU_SUNNER_ID_003,-16.59492,-71.798899,TR-05_2-003,TCU,radio,8,1,3
TCU_SUNNER_ID_004,-16.595593,-71.799258,TR-05_2-004,TCU,radio,8,1,4
TCU_SUNNER_ID_005,-16.595595,-71.799141,TR-05_2-005,TCU,radio,8,1,5
TCU_SUNNER_ID_006,-16.595596,-71.799025,TR-05_2-006,TCU,radio,8,1,6
TCU_SUNNER_ID_007,-16.595598,-71.798909,TR-05_2-007,TCU,radio,8,1,7
TCU_SUNNER_ID_008,-16.595599,-71.798793,TR-05_2-008,TCU,radio,8,1,8
TCU_SUNNER_ID_009,-16.595601,-71.798677,TR-05_2-009,TCU,radio,8,1,9
TCU_SUNNER_ID_010,-16.595602,-71.798561,TR-05_2-010,TCU,radio,8,1,10
TCU_SUNNER_ID_011,-16.596303,-71.799674,TR-05_2-011,TCU,radio,8,1,11
TCU_SUNNER_ID_012,-16.596304,-71.799558,TR-05_2-012,TCU,radio,8,1,12
TCU_SUNNER_ID_013,-16.596306,-71.799442,TR-05_2-013,TCU,radio,8,1,13
TCU_SUNNER_ID_014,-16.596308,-71.799268,TR-05_2-014,TCU,radio,8,1,14
TCU_SUNNER_ID_015,-16.59631,-71.799152,TR-05_2-015,TCU,radio,8,1,15
TCU_SUNNER_ID_016,-16.596311,-71.799036,TR-05_2-016,TCU,radio,8,1,16
TCU_SUNNER_ID_017,-16.596313,-71.79892,TR-05_2-017,TCU,radio,8,1,17
TCU_SUNNER_ID_018,-16.596314,-71.798803,TR-05_2-018,TCU,radio,8,1,18
TCU_SUNNER_ID_019,-16.596316,-71.798687,TR-05_2-019,TCU,radio,8,1,19
TCU_SUNNER_ID_020,-16.596318,-71.798571,TR-05_2-020,TCU,radio,8,1,20
TCU_SUNNER_ID_021,-16.596319,-71.798455,TR-05_2-021,TCU,radio,8,1,21
TCU_SUNNER_ID_022,-16.596321,-71.79834,TR-05_2-022,TCU,radio,8,1,22
TCU_SUNNER_ID_023,-16.596322,-71.798224,TR-05_2-023,TCU,radio,8,1,23
TCU_SUNNER_ID_024,-16.596324,-71.798108,TR-05_2-024,TCU,radio,8,1,24
TCU_SUNNER_ID_025,-16.596981,-71.799684,TR-05_2-025,TCU,radio,8,1,25
TCU_SUNNER_ID_026,-16.596982,-71.799568,TR-05_2-026,TCU,radio,8,1,26
TCU_SUNNER_ID_027,-16.596984,-71.799452,TR-05_2-027,TCU,radio,8,1,27
TCU_SUNNER_ID_028,-16.596986,-71.799278,TR-05_2-028,TCU,radio,8,1,28
TCU_SUNNER_ID_029,-16.596988,-71.799162,TR-05_2-029,TCU,radio,8,1,29
TCU_SUNNER_ID_030,-16.596989,-71.799046,TR-05_2-030,TCU,radio,8,1,30
TCU_SUNNER_ID_031,-16.596991,-71.798929,TR-05_2-031,TCU,radio,8,1,31
TCU_SUNNER_ID_032,-16.596993,-71.798813,TR-05_2-032,TCU,radio,8,1,32
TCU_SUNNER_ID_033,-16.596994,-71.798697,TR-05_2-033,TCU,radio,8,1,33
TCU_SUNNER_ID_034,-16.596996,-71.798581,TR-05_2-034,TCU,radio,8,1,34
TCU_SUNNER_ID_035,-16.596997,-71.798465,TR-05_2-035,TCU,radio,8,1,35
TCU_SUNNER_ID_036,-16.596999,-71.79835,TR-05_2-036,TCU,radio,8,1,36
TCU_SUNNER_ID_037,-16.597,-71.798234,TR-05_2-037,TCU,radio,8,1,37
TCU_SUNNER_ID_038,-16.597002,-71.798118,TR-05_2-038,TCU,radio,8,1,38
TCU_SUNNER_ID_039,-16.597003,-71.798001,TR-05_2-039,TCU,radio,8,1,39
