node_id,lat,lon,etiqueta,rol,ncu,gw
TCU_SUNNER_ID_010,-16.585943,-71.817765,TR-10_1-010,TCU,19,1
TCU_SUNNER_ID_011,-16.585945,-71.817649,TR-10_1-011,TCU,19,1
TCU_SUNNER_ID_012,-16.585946,-71.817533,TR-10_1-012,TCU,19,1
TCU_SUNNER_ID_013,-16.585948,-71.817418,TR-10_1-013,TCU,19,1
TCU_SUNNER_ID_014,-16.585783,-71.817299,TR-10_1-014,TCU,19,1
TCU_SUNNER_ID_015,-16.585785,-71.817182,TR-10_1-015,TCU,19,1
TCU_SUNNER_ID_016,-16.585786,-71.817066,TR-10_1-016,TCU,19,1
TCU_SUNNER_ID_017,-16.585788,-71.816951,TR-10_1-017,TCU,19,1
TCU_SUNNER_ID_028,-16.586538,-71.818354,TR-10_1-028,TCU,19,1
TCU_SUNNER_ID_029,-16.58654,-71.818238,TR-10_1-029,TCU,19,1
TCU_SUNNER_ID_030,-16.586541,-71.818122,TR-10_1-030,TCU,19,1
TCU_SUNNER_ID_031,-16.586543,-71.818006,TR-10_1-031,TCU,19,1
TCU_SUNNER_ID_032,-16.586545,-71.81789,TR-10_1-032,TCU,19,1
TCU_SUNNER_ID_033,-16.586546,-71.817774,TR-10_1-033,TCU,19,1
TCU_SUNNER_ID_034,-16.586548,-71.817658,TR-10_1-034,TCU,19,1
TCU_SUNNER_ID_035,-16.586549,-71.817542,TR-10_1-035,TCU,19,1
TCU_SUNNER_ID_036,-16.586551,-71.817427,TR-10_1-036,TCU,19,1
TCU_SUNNER_ID_037,-16.586552,-71.81731,TR-10_1-037,TCU,19,1
TCU_SUNNER_ID_038,-16.586554,-71.817194,TR-10_1-038,TCU,19,1
TCU_SUNNER_ID_039,-16.586556,-71.817078,TR-10_1-039,TCU,19,1
TCU_SUNNER_ID_040,-16.586723,-71.816965,TR-10_1-040,TCU,19,1
TCU_SUNNER_ID_052,-16.587216,-71.818364,TR-10_1-052,TCU,19,1
TCU_SUNNER_ID_053,-16.587218,-71.818248,TR-10_1-053,TCU,19,1
TCU_SUNNER_ID_054,-16.587219,-71.818132,TR-10_1-054,TCU,19,1
TCU_SUNNER_ID_055,-16.587221,-71.818016,TR-10_1-055,TCU,19,1
TCU_SUNNER_ID_056,-16.587223,-71.8179,TR-10_1-056,TCU,19,1
TCU_SUNNER_ID_057,-16.587224,-71.817784,TR-10_1-057,TCU,19,1
TCU_SUNNER_ID_058,-16.587226,-71.817668,TR-10_1-058,TCU,19,1
TCU_SUNNER_ID_059,-16.587227,-71.817552,TR-10_1-059,TCU,19,1
TCU_SUNNER_ID_060,-16.587229,-71.817436,TR-10_1-060,TCU,19,1
TCU_SUNNER_ID_061,-16.58723,-71.81732,TR-10_1-061,TCU,19,1
TCU_SUNNER_ID_062,-16.587232,-71.817204,TR-10_1-062,TCU,19,1
TCU_SUNNER_ID_063,-16.587234,-71.817088,TR-10_1-063,TCU,19,1
TCU_SUNNER_ID_064,-16.587235,-71.816972,TR-10_1-064,TCU,19,1
TCU_SUNNER_ID_076,-16.587894,-71.818374,TR-10_1-076,TCU,19,1
TCU_SUNNER_ID_077,-16.587896,-71.818258,TR-10_1-077,TCU,19,1
TCU_SUNNER_ID_078,-16.587898,-71.818142,TR-10_1-078,TCU,19,1
TCU_SUNNER_ID_079,-16.587899,-71.818026,TR-10_1-079,TCU,19,1
TCU_SUNNER_ID_080,-16.587901,-71.81791,TR-10_1-080,TCU,19,1
TCU_SUNNER_ID_081,-16.587902,-71.817794,TR-10_1-081,TCU,19,1
TCU_SUNNER_ID_082,-16.587904,-71.817678,TR-10_1-082,TCU,19,1
TCU_SUNNER_ID_083,-16.587905,-71.817561,TR-10_1-083,TCU,19,1
TCU_SUNNER_ID_084,-16.587907,-71.817446,TR-10_1-084,TCU,19,1
TCU_SUNNER_ID_085,-16.587909,-71.81733,TR-10_1-085,TCU,19,1
TCU_SUNNER_ID_086,-16.58791,-71.817214,TR-10_1-086,TCU,19,1
TCU_SUNNER_ID_087,-16.587912,-71.817098,TR-10_1-087,TCU,19,1
TCU_SUNNER_ID_088,-16.587913,-71.816982,TR-10_1-088,TCU,19,1
TCU_SUNNER_ID_100,-16.588572,-71.818384,TR-10_1-100,TCU,19,1
TCU_SUNNER_ID_101,-16.588574,-71.818268,TR-10_1-101,TCU,19,1
TCU_SUNNER_ID_102,-16.588576,-71.818152,TR-10_1-102,TCU,19,1
TCU_SUNNER_ID_103,-16.588577,-71.818036,TR-10_1-103,TCU,19,1
TCU_SUNNER_ID_104,-16.588579,-71.81792,TR-10_1-104,TCU,19,1
TCU_SUNNER_ID_105,-16.58858,-71.817804,TR-10_1-105,TCU,19,1
TCU_SUNNER_ID_106,-16.588582,-71.817687,TR-10_1-106,TCU,19,1
TCU_SUNNER_ID_107,-16.588583,-71.817571,TR-10_1-107,TCU,19,1
TCU_SUNNER_ID_108,-16.588585,-71.817456,TR-10_1-108,TCU,19,1
TCU_SUNNER_ID_109,-16.588587,-71.81734,TR-10_1-109,TCU,19,1
TCU_SUNNER_ID_110,-16.588588,-71.817224,TR-10_1-110,TCU,19,1
TCU_SUNNER_ID_111,-16.58859,-71.817108,TR-10_1-111,TCU,19,1
TCU_SUNNER_ID_112,-16.588591,-71.816992,TR-10_1-112,TCU,19,1
