node_id,lat,lon,etiqueta,ncu,gw
TCU_SUNNER_ID_001,-16.600401,-71.806351,TR-04_2-001,6,1
TCU_SUNNER_ID_002,-16.600403,-71.806235,TR-04_2-002,6,1
TCU_SUNNER_ID_003,-16.600404,-71.806119,TR-04_2-003,6,1
TCU_SUNNER_ID_004,-16.600406,-71.806003,TR-04_2-004,6,1
TCU_SUNNER_ID_005,-16.600407,-71.805887,TR-04_2-005,6,1
TCU_SUNNER_ID_006,-16.600409,-71.805771,TR-04_2-006,6,1
TCU_SUNNER_ID_007,-16.600411,-71.805655,TR-04_2-007,6,1
TCU_SUNNER_ID_008,-16.600412,-71.805539,TR-04_2-008,6,1
TCU_SUNNER_ID_009,-16.600414,-71.805423,TR-04_2-009,6,1
TCU_SUNNER_ID_010,-16.600415,-71.805306,TR-04_2-010,6,1
TCU_SUNNER_ID_011,-16.600417,-71.80519,TR-04_2-011,6,1
TCU_SUNNER_ID_012,-16.600418,-71.805074,TR-04_2-012,6,1
TCU_SUNNER_ID_013,-16.60042,-71.804958,TR-04_2-013,6,1
TCU_SUNNER_ID_014,-16.600422,-71.804842,TR-04_2-014,6,1
TCU_SUNNER_ID_015,-16.600423,-71.804726,TR-04_2-015,6,1
TCU_SUNNER_ID_016,-16.600425,-71.80461,TR-04_2-016,6,1
TCU_SUNNER_ID_017,-16.600426,-71.804494,TR-04_2-017,6,1
TCU_SUNNER_ID_018,-16.601079,-71.806361,TR-04_2-018,6,1
TCU_SUNNER_ID_019,-16.601081,-71.806245,TR-04_2-019,6,1
TCU_SUNNER_ID_020,-16.601082,-71.806129,TR-04_2-020,6,1
TCU_SUNNER_ID_021,-16.601084,-71.806013,TR-04_2-021,6,1
TCU_SUNNER_ID_022,-16.601086,-71.805897,TR-04_2-022,6,1
TCU_SUNNER_ID_023,-16.601087,-71.805781,TR-04_2-023,6,1
TCU_SUNNER_ID_024,-16.601089,-71.805665,TR-04_2-024,6,1
TCU_SUNNER_ID_025,-16.60109,-71.805548,TR-04_2-025,6,1
TCU_SUNNER_ID_026,-16.601092,-71.805432,TR-04_2-026,6,1
TCU_SUNNER_ID_027,-16.601093,-71.805316,TR-04_2-027,6,1
TCU_SUNNER_ID_028,-16.601095,-71.8052,TR-04_2-028,6,1
TCU_SUNNER_ID_029,-16.601096,-71.805084,TR-04_2-029,6,1
TCU_SUNNER_ID_030,-16.601098,-71.804968,TR-04_2-030,6,1
TCU_SUNNER_ID_031,-16.6011,-71.804852,TR-04_2-031,6,1
TCU_SUNNER_ID_032,-16.601101,-71.804736,TR-04_2-032,6,1
TCU_SUNNER_ID_033,-16.601103,-71.80462,TR-04_2-033,6,1
TCU_SUNNER_ID_034,-16.601104,-71.804503,TR-04_2-034,6,1
TCU_SUNNER_ID_035,-16.601757,-71.806371,TR-04_2-035,6,1
TCU_SUNNER_ID_036,-16.601759,-71.806255,TR-04_2-036,6,1
TCU_SUNNER_ID_037,-16.60176,-71.806139,TR-04_2-037,6,1
TCU_SUNNER_ID_038,-16.601762,-71.806023,TR-04_2-038,6,1
TCU_SUNNER_ID_039,-16.601764,-71.805907,TR-04_2-039,6,1
TCU_SUNNER_ID_040,-16.601765,-71.805791,TR-04_2-040,6,1
TCU_SUNNER_ID_041,-16.601767,-71.805674,TR-04_2-041,6,1
TCU_SUNNER_ID_042,-16.601768,-71.805558,TR-04_2-042,6,1
TCU_SUNNER_ID_043,-16.60177,-71.805442,TR-04_2-043,6,1
TCU_SUNNER_ID_044,-16.601771,-71.805326,TR-04_2-044,6,1
TCU_SUNNER_ID_045,-16.601773,-71.80521,TR-04_2-045,6,1
TCU_SUNNER_ID_046,-16.601775,-71.805094,TR-04_2-046,6,1
TCU_SUNNER_ID_047,-16.601776,-71.804978,TR-04_2-047,6,1
TCU_SUNNER_ID_048,-16.601778,-71.804862,TR-04_2-048,6,1
TCU_SUNNER_ID_049,-16.601779,-71.804746,TR-04_2-049,6,1
TCU_SUNNER_ID_050,-16.601781,-71.804629,TR-04_2-050,6,1
TCU_SUNNER_ID_051,-16.601782,-71.804513,TR-04_2-051,6,1
TCU_SUNNER_ID_052,-16.602435,-71.806381,TR-04_2-052,6,1
TCU_SUNNER_ID_053,-16.602437,-71.806265,TR-04_2-053,6,1
TCU_SUNNER_ID_054,-16.602439,-71.806149,TR-04_2-054,6,1
TCU_SUNNER_ID_055,-16.60244,-71.806033,TR-04_2-055,6,1
TCU_SUNNER_ID_056,-16.602442,-71.805917,TR-04_2-056,6,1
TCU_SUNNER_ID_057,-16.602443,-71.8058,TR-04_2-057,6,1
TCU_SUNNER_ID_058,-16.602445,-71.805684,TR-04_2-058,6,1
TCU_SUNNER_ID_059,-16.602446,-71.805568,TR-04_2-059,6,1
TCU_SUNNER_ID_060,-16.602448,-71.805452,TR-04_2-060,6,1
TCU_SUNNER_ID_061,-16.60245,-71.805336,TR-04_2-061,6,1
TCU_SUNNER_ID_062,-16.602451,-71.80522,TR-04_2-062,6,1
TCU_SUNNER_ID_063,-16.602453,-71.805104,TR-04_2-063,6,1
TCU_SUNNER_ID_064,-16.602454,-71.804988,TR-04_2-064,6,1
TCU_SUNNER_ID_065,-16.602456,-71.804871,TR-04_2-065,6,1
TCU_SUNNER_ID_066,-16.602457,-71.804755,TR-04_2-066,6,1
TCU_SUNNER_ID_067,-16.602459,-71.804639,TR-04_2-067,6,1
TCU_SUNNER_ID_068,-16.60246,-71.804523,TR-04_2-068,6,1
