node_id,lat,lon,etiqueta,rol,enlace,ncu,gw
TCU_SUNNER_ID_001,-16.583608,-71.820414,TR-10_2-001,TCU,radio,21,1
TCU_SUNNER_ID_002,-16.583776,-71.8203,TR-10_2-002,TCU,radio,21,1
TCU_SUNNER_ID_003,-16.583777,-71.820184,TR-10_2-003,TCU,radio,21,1
TCU_SUNNER_ID_004,-16.583779,-71.820068,TR-10_2-004,TCU,radio,21,1
TCU_SUNNER_ID_005,-16.58378,-71.819952,TR-10_2-005,TCU,radio,21,1
TCU_SUNNER_ID_006,-16.583814,-71.819836,TR-10_2-006,TCU,radio,21,1
TCU_SUNNER_ID_007,-16.583816,-71.81972,TR-10_2-007,TCU,radio,21,1
TCU_SUNNER_ID_008,-16.583956,-71.819606,TR-10_2-008,TCU,radio,21,1
TCU_SUNNER_ID_009,-16.583957,-71.81949,TR-10_2-009,TCU,radio,21,1
TCU_SUNNER_ID_010,-16.583959,-71.819374,TR-10_2-010,TCU,radio,21,1
TCU_SUNNER_ID_011,-16.58396,-71.819258,TR-10_2-011,TCU,radio,21,1
TCU_SUNNER_ID_012,-16.583962,-71.819142,TR-10_2-012,TCU,radio,21,1
TCU_SUNNER_ID_013,-16.583994,-71.819026,TR-10_2-013,TCU,radio,21,1
TCU_SUNNER_ID_014,-16.583996,-71.818911,TR-10_2-014,TCU,radio,21,1
TCU_SUNNER_ID_015,-16.584202,-71.818798,TR-10_2-015,TCU,radio,21,1
TCU_SUNNER_ID_016,-16.584204,-71.818682,TR-10_2-016,TCU,radio,21,1
TCU_SUNNER_ID_017,-16.584205,-71.818566,TR-10_2-017,TCU,radio,21,1
TCU_SUNNER_ID_018,-16.584207,-71.81845,TR-10_2-018,TCU,radio,21,1
TCU_SUNNER_ID_019,-16.584246,-71.818334,TR-10_2-019,TCU,radio,21,1
TCU_SUNNER_ID_020,-16.584247,-71.818218,TR-10_2-020,TCU,radio,21,1
TCU_SUNNER_ID_021,-16.584249,-71.818102,TR-10_2-021,TCU,radio,21,1
TCU_SUNNER_ID_022,-16.58425,-71.817986,TR-10_2-022,TCU,radio,21,1
TCU_SUNNER_ID_023,-16.584313,-71.817871,TR-10_2-023,TCU,radio,21,1
TCU_SUNNER_ID_024,-16.584315,-71.817755,TR-10_2-024,TCU,radio,21,1
TCU_SUNNER_ID_025,-16.584316,-71.817638,TR-10_2-025,TCU,radio,21,1
TCU_SUNNER_ID_026,-16.584318,-71.817522,TR-10_2-026,TCU,radio,21,1
TCU_SUNNER_ID_027,-16.58412,-71.820422,TR-10_2-027,TCU,radio,21,1
TCU_SUNNER_ID_028,-16.584454,-71.82031,TR-10_2-028,TCU,radio,21,1
TCU_SUNNER_ID_029,-16.584455,-71.820194,TR-10_2-029,TCU,radio,21,1
TCU_SUNNER_ID_030,-16.584457,-71.820078,TR-10_2-030,TCU,radio,21,1
TCU_SUNNER_ID_031,-16.584458,-71.819962,TR-10_2-031,TCU,radio,21,1
TCU_SUNNER_ID_032,-16.584492,-71.819846,TR-10_2-032,TCU,radio,21,1
TCU_SUNNER_ID_033,-16.584494,-71.81973,TR-10_2-033,TCU,radio,21,1
TCU_SUNNER_ID_034,-16.584634,-71.819616,TR-10_2-034,TCU,radio,21,1
TCU_SUNNER_ID_035,-16.584635,-71.8195,TR-10_2-035,TCU,radio,21,1
TCU_SUNNER_ID_036,-16.584637,-71.819384,TR-10_2-036,TCU,radio,21,1
TCU_SUNNER_ID_037,-16.584638,-71.819268,TR-10_2-037,TCU,radio,21,1
TCU_SUNNER_ID_038,-16.58464,-71.819152,TR-10_2-038,TCU,radio,21,1
TCU_SUNNER_ID_039,-16.584672,-71.819036,TR-10_2-039,TCU,radio,21,1
TCU_SUNNER_ID_040,-16.584674,-71.818921,TR-10_2-040,TCU,radio,21,1
TCU_SUNNER_ID_041,-16.58488,-71.818808,TR-10_2-041,TCU,radio,21,1
TCU_SUNNER_ID_042,-16.584882,-71.818692,TR-10_2-042,TCU,radio,21,1
TCU_SUNNER_ID_043,-16.584884,-71.818576,TR-10_2-043,TCU,radio,21,1
TCU_SUNNER_ID_044,-16.584885,-71.81846,TR-10_2-044,TCU,radio,21,1
TCU_SUNNER_ID_045,-16.584758,-71.818342,TR-10_2-045,TCU,radio,21,1
TCU_SUNNER_ID_046,-16.584759,-71.818225,TR-10_2-046,TCU,radio,21,1
TCU_SUNNER_ID_047,-16.584761,-71.818109,TR-10_2-047,TCU,radio,21,1
TCU_SUNNER_ID_048,-16.584762,-71.817993,TR-10_2-048,TCU,radio,21,1
TCU_SUNNER_ID_049,-16.584798,-71.820431,TR-10_2-049,TCU,radio,21,1
TCU_SUNNER_ID_050,-16.585132,-71.82032,TR-10_2-050,TCU,radio,21,1
TCU_SUNNER_ID_051,-16.585133,-71.820204,TR-10_2-051,TCU,radio,21,1
TCU_SUNNER_ID_052,-16.585135,-71.820088,TR-10_2-052,TCU,radio,21,1
TCU_SUNNER_ID_053,-16.585136,-71.819972,TR-10_2-053,TCU,radio,21,1
TCU_SUNNER_ID_054,-16.585171,-71.819856,TR-10_2-054,TCU,radio,21,1
TCU_SUNNER_ID_055,-16.585172,-71.81974,TR-10_2-055,TCU,radio,21,1
TCU_SUNNER_ID_056,-16.585312,-71.819626,TR-10_2-056,TCU,radio,21,1
TCU_SUNNER_ID_057,-16.585313,-71.81951,TR-10_2-057,TCU,radio,21,1
TCU_SUNNER_ID_058,-16.585315,-71.819394,TR-10_2-058,TCU,radio,21,1
TCU_SUNNER_ID_059,-16.585317,-71.819278,TR-10_2-059,TCU,radio,21,1
TCU_SUNNER_ID_060,-16.585318,-71.819162,TR-10_2-060,TCU,radio,21,1
TCU_SUNNER_ID_061,-16.585184,-71.819044,TR-10_2-061,TCU,radio,21,1
TCU_SUNNER_ID_062,-16.585186,-71.818928,TR-10_2-062,TCU,radio,21,1
TCU_SUNNER_ID_063,-16.585476,-71.820441,TR-10_2-063,TCU,radio,21,1
TCU_SUNNER_ID_064,-16.58581,-71.82033,TR-10_2-064,TCU,radio,21,1
TCU_SUNNER_ID_065,-16.585811,-71.820214,TR-10_2-065,TCU,radio,21,1
TCU_SUNNER_ID_066,-16.585813,-71.820098,TR-10_2-066,TCU,radio,21,1
TCU_SUNNER_ID_067,-16.585815,-71.819982,TR-10_2-067,TCU,radio,21,1
TCU_SUNNER_ID_068,-16.585682,-71.819864,TR-10_2-068,TCU,radio,21,1
TCU_SUNNER_ID_069,-16.585684,-71.819748,TR-10_2-069,TCU,radio,21,1
HSU_08,-16.584232,-71.816949,HSU 8 (US),HSU,radio,21,1
