node_id,lat,lon,etiqueta,rol,enlace,ncu,gw
TCU_SUNNER_ID_001,-16.585279,-71.816711,TR-10_1-001,TCU,radio,19,2
TCU_SUNNER_ID_002,-16.585281,-71.816595,TR-10_1-002,TCU,radio,19,2
TCU_SUNNER_ID_003,-16.585282,-71.816479,TR-10_1-003,TCU,radio,19,2
TCU_SUNNER_ID_004,-16.585284,-71.816363,TR-10_1-004,TCU,radio,19,2
TCU_SUNNER_ID_005,-16.585119,-71.816244,TR-10_1-005,TCU,radio,19,2
TCU_SUNNER_ID_006,-16.585121,-71.816128,TR-10_1-006,TCU,radio,19,2
TCU_SUNNER_ID_007,-16.585122,-71.816012,TR-10_1-007,TCU,radio,19,2
TCU_SUNNER_ID_008,-16.585124,-71.815896,TR-10_1-008,TCU,radio,19,2
TCU_SUNNER_ID_009,-16.585126,-71.81578,TR-10_1-009,TCU,radio,19,2
TCU_SUNNER_ID_010,-16.585943,-71.817765,TR-10_1-010,TCU,radio,19,1
TCU_SUNNER_ID_011,-16.585945,-71.817649,TR-10_1-011,TCU,radio,19,1
TCU_SUNNER_ID_012,-16.585946,-71.817533,TR-10_1-012,TCU,radio,19,1
TCU_SUNNER_ID_013,-16.585948,-71.817418,TR-10_1-013,TCU,radio,19,1
TCU_SUNNER_ID_014,-16.585783,-71.817299,TR-10_1-014,TCU,radio,19,1
TCU_SUNNER_ID_015,-16.585785,-71.817182,TR-10_1-015,TCU,radio,19,1
TCU_SUNNER_ID_016,-16.585786,-71.817066,TR-10_1-016,TCU,radio,19,1
TCU_SUNNER_ID_017,-16.585788,-71.816951,TR-10_1-017,TCU,radio,19,1
TCU_SUNNER_ID_018,-16.585789,-71.816835,TR-10_1-018,TCU,radio,19,2
TCU_SUNNER_ID_019,-16.585791,-71.816719,TR-10_1-019,TCU,radio,19,2
TCU_SUNNER_ID_020,-16.585793,-71.816603,TR-10_1-020,TCU,radio,19,2
TCU_SUNNER_ID_021,-16.585794,-71.816487,TR-10_1-021,TCU,radio,19,2
TCU_SUNNER_ID_022,-16.585796,-71.81637,TR-10_1-022,TCU,radio,19,2
TCU_SUNNER_ID_023,-16.585797,-71.816254,TR-10_1-023,TCU,radio,19,2
TCU_SUNNER_ID_024,-16.585799,-71.816138,TR-10_1-024,TCU,radio,19,2
TCU_SUNNER_ID_025,-16.5858,-71.816022,TR-10_1-025,TCU,radio,19,2
TCU_SUNNER_ID_026,-16.585802,-71.815906,TR-10_1-026,TCU,radio,19,2
TCU_SUNNER_ID_027,-16.585804,-71.81579,TR-10_1-027,TCU,radio,19,2
TCU_SUNNER_ID_028,-16.586538,-71.818354,TR-10_1-028,TCU,radio,19,1
TCU_SUNNER_ID_029,-16.58654,-71.818238,TR-10_1-029,TCU,radio,19,1
TCU_SUNNER_ID_030,-16.586541,-71.818122,TR-10_1-030,TCU,radio,19,1
TCU_SUNNER_ID_031,-16.586543,-71.818006,TR-10_1-031,TCU,radio,19,1
TCU_SUNNER_ID_032,-16.586545,-71.81789,TR-10_1-032,TCU,radio,19,1
TCU_SUNNER_ID_033,-16.586546,-71.817774,TR-10_1-033,TCU,radio,19,1
TCU_SUNNER_ID_034,-16.586548,-71.817658,TR-10_1-034,TCU,radio,19,1
TCU_SUNNER_ID_035,-16.586549,-71.817542,TR-10_1-035,TCU,radio,19,1
TCU_SUNNER_ID_036,-16.586551,-71.817427,TR-10_1-036,TCU,radio,19,1
TCU_SUNNER_ID_037,-16.586552,-71.81731,TR-10_1-037,TCU,radio,19,1
TCU_SUNNER_ID_038,-16.586554,-71.817194,TR-10_1-038,TCU,radio,19,1
TCU_SUNNER_ID_039,-16.586556,-71.817078,TR-10_1-039,TCU,radio,19,1
TCU_SUNNER_ID_040,-16.586723,-71.816965,TR-10_1-040,TCU,radio,19,1
TCU_SUNNER_ID_041,-16.586725,-71.816848,TR-10_1-041,TCU,radio,19,2
TCU_SUNNER_ID_042,-16.58656,-71.81673,TR-10_1-042,TCU,radio,19,2
TCU_SUNNER_ID_043,-16.586562,-71.816614,TR-10_1-043,TCU,radio,19,2
TCU_SUNNER_ID_044,-16.586563,-71.816498,TR-10_1-044,TCU,radio,19,2
TCU_SUNNER_ID_045,-16.586565,-71.816382,TR-10_1-045,TCU,radio,19,2
TCU_SUNNER_ID_046,-16.586567,-71.816266,TR-10_1-046,TCU,radio,19,2
TCU_SUNNER_ID_047,-16.586568,-71.816149,TR-10_1-047,TCU,radio,19,2
TCU_SUNNER_ID_048,-16.58657,-71.816033,TR-10_1-048,TCU,radio,19,2
TCU_SUNNER_ID_049,-16.586571,-71.815917,TR-10_1-049,TCU,radio,19,2
TCU_SUNNER_ID_050,-16.586573,-71.815801,TR-10_1-050,TCU,radio,19,2
TCU_SUNNER_ID_051,-16.586574,-71.815685,TR-10_1-051,TCU,radio,19,2
TCU_SUNNER_ID_052,-16.587216,-71.818364,TR-10_1-052,TCU,radio,19,1
TCU_SUNNER_ID_053,-16.587218,-71.818248,TR-10_1-053,TCU,radio,19,1
TCU_SUNNER_ID_054,-16.587219,-71.818132,TR-10_1-054,TCU,radio,19,1
TCU_SUNNER_ID_055,-16.587221,-71.818016,TR-10_1-055,TCU,radio,19,1
TCU_SUNNER_ID_056,-16.587223,-71.8179,TR-10_1-056,TCU,radio,19,1
