node_id,lat,lon,etiqueta,rol,enlace,ncu,gw
TCU_SUNNER_ID_001,-16.594895,-71.803485,TR-06_1-001,TCU,radio,10,1
TCU_SUNNER_ID_002,-16.594897,-71.803369,TR-06_1-002,TCU,radio,10,1
TCU_SUNNER_ID_003,-16.594898,-71.803253,TR-06_1-003,TCU,radio,10,1
TCU_SUNNER_ID_004,-16.5949,-71.803137,TR-06_1-004,TCU,radio,10,1
TCU_SUNNER_ID_005,-16.594901,-71.803021,TR-06_1-005,TCU,radio,10,1
TCU_SUNNER_ID_006,-16.594903,-71.802905,TR-06_1-006,TCU,radio,10,1
TCU_SUNNER_ID_007,-16.594904,-71.802789,TR-06_1-007,TCU,radio,10,1
TCU_SUNNER_ID_008,-16.594906,-71.802673,TR-06_1-008,TCU,radio,10,1
TCU_SUNNER_ID_009,-16.594907,-71.802556,TR-06_1-009,TCU,radio,10,1
TCU_SUNNER_ID_010,-16.594909,-71.80244,TR-06_1-010,TCU,radio,10,1
TCU_SUNNER_ID_011,-16.594911,-71.802324,TR-06_1-011,TCU,radio,10,1
TCU_SUNNER_ID_012,-16.594912,-71.802208,TR-06_1-012,TCU,radio,10,1
TCU_SUNNER_ID_013,-16.594914,-71.802092,TR-06_1-013,TCU,radio,10,1
TCU_SUNNER_ID_014,-16.595573,-71.803495,TR-06_1-014,TCU,radio,10,1
TCU_SUNNER_ID_015,-16.595575,-71.803379,TR-06_1-015,TCU,radio,10,1
TCU_SUNNER_ID_016,-16.595576,-71.803263,TR-06_1-016,TCU,radio,10,1
TCU_SUNNER_ID_017,-16.595578,-71.803147,TR-06_1-017,TCU,radio,10,1
TCU_SUNNER_ID_018,-16.595579,-71.803031,TR-06_1-018,TCU,radio,10,1
TCU_SUNNER_ID_019,-16.595581,-71.802915,TR-06_1-019,TCU,radio,10,1
TCU_SUNNER_ID_020,-16.595582,-71.802798,TR-06_1-020,TCU,radio,10,1
TCU_SUNNER_ID_021,-16.595584,-71.802682,TR-06_1-021,TCU,radio,10,1
TCU_SUNNER_ID_022,-16.595586,-71.802566,TR-06_1-022,TCU,radio,10,1
TCU_SUNNER_ID_023,-16.595587,-71.80245,TR-06_1-023,TCU,radio,10,1
TCU_SUNNER_ID_024,-16.595589,-71.802334,TR-06_1-024,TCU,radio,10,1
TCU_SUNNER_ID_025,-16.59559,-71.802218,TR-06_1-025,TCU,radio,10,1
TCU_SUNNER_ID_026,-16.595592,-71.802102,TR-06_1-026,TCU,radio,10,1
TCU_SUNNER_ID_027,-16.596243,-71.804085,TR-06_1-027,TCU,radio,10,1
TCU_SUNNER_ID_028,-16.596245,-71.803969,TR-06_1-028,TCU,radio,10,1
TCU_SUNNER_ID_029,-16.596246,-71.803853,TR-06_1-029,TCU,radio,10,1
TCU_SUNNER_ID_030,-16.596248,-71.803737,TR-06_1-030,TCU,radio,10,1
TCU_SUNNER_ID_031,-16.59625,-71.803621,TR-06_1-031,TCU,radio,10,1
TCU_SUNNER_ID_032,-16.596251,-71.803505,TR-06_1-032,TCU,radio,10,1
TCU_SUNNER_ID_033,-16.596253,-71.803389,TR-06_1-033,TCU,radio,10,1
TCU_SUNNER_ID_034,-16.596254,-71.803273,TR-06_1-034,TCU,radio,10,1
TCU_SUNNER_ID_035,-16.596256,-71.803157,TR-06_1-035,TCU,radio,10,1
TCU_SUNNER_ID_036,-16.596257,-71.803041,TR-06_1-036,TCU,radio,10,1
TCU_SUNNER_ID_037,-16.596259,-71.802924,TR-06_1-037,TCU,radio,10,1
TCU_SUNNER_ID_038,-16.596261,-71.802808,TR-06_1-038,TCU,radio,10,1
TCU_SUNNER_ID_039,-16.596262,-71.802692,TR-06_1-039,TCU,radio,10,1
TCU_SUNNER_ID_040,-16.596264,-71.802576,TR-06_1-040,TCU,radio,10,1
TCU_SUNNER_ID_041,-16.596265,-71.80246,TR-06_1-041,TCU,radio,10,1
TCU_SUNNER_ID_042,-16.596267,-71.802344,TR-06_1-042,TCU,radio,10,1
TCU_SUNNER_ID_043,-16.596268,-71.802228,TR-06_1-043,TCU,radio,10,1
TCU_SUNNER_ID_044,-16.59627,-71.802112,TR-06_1-044,TCU,radio,10,1
TCU_SUNNER_ID_045,-16.596921,-71.804095,TR-06_1-045,TCU,radio,10,1
TCU_SUNNER_ID_046,-16.596923,-71.803979,TR-06_1-046,TCU,radio,10,1
TCU_SUNNER_ID_047,-16.596924,-71.803863,TR-06_1-047,TCU,radio,10,1
TCU_SUNNER_ID_048,-16.596926,-71.803747,TR-06_1-048,TCU,radio,10,1
TCU_SUNNER_ID_049,-16.596928,-71.803631,TR-06_1-049,TCU,radio,10,1
TCU_SUNNER_ID_050,-16.596929,-71.803515,TR-06_1-050,TCU,radio,10,1
TCU_SUNNER_ID_051,-16.596931,-71.803399,TR-06_1-051,TCU,radio,10,1
TCU_SUNNER_ID_052,-16.596932,-71.803283,TR-06_1-052,TCU,radio,10,1
TCU_SUNNER_ID_053,-16.596934,-71.803166,TR-06_1-053,TCU,radio,10,1
TCU_SUNNER_ID_054,-16.596935,-71.80305,TR-06_1-054,TCU,radio,10,1
TCU_SUNNER_ID_055,-16.596937,-71.802934,TR-06_1-055,TCU,radio,10,1
TCU_SUNNER_ID_056,-16.596939,-71.802818,TR-06_1-056,TCU,radio,10,1
TCU_SUNNER_ID_057,-16.59694,-71.802702,TR-06_1-057,TCU,radio,10,1
TCU_SUNNER_ID_058,-16.596942,-71.802586,TR-06_1-058,TCU,radio,10,1
TCU_SUNNER_ID_059,-16.596943,-71.80247,TR-06_1-059,TCU,radio,10,1
TCU_SUNNER_ID_060,-16.596945,-71.802354,TR-06_1-060,TCU,radio,10,1
TCU_SUNNER_ID_061,-16.596946,-71.802238,TR-06_1-061,TCU,radio,10,1
TCU_SUNNER_ID_062,-16.596948,-71.802121,TR-06_1-062,TCU,radio,10,1
TCU_SUNNER_ID_063,-16.597701,-71.80399,TR-06_1-063,TCU,radio,10,2
TCU_SUNNER_ID_064,-16.597703,-71.803874,TR-06_1-064,TCU,radio,10,2
TCU_SUNNER_ID_065,-16.597704,-71.803758,TR-06_1-065,TCU,radio,10,2
TCU_SUNNER_ID_066,-16.597706,-71.803642,TR-06_1-066,TCU,radio,10,2
TCU_SUNNER_ID_067,-16.597707,-71.803526,TR-06_1-067,TCU,radio,10,2
TCU_SUNNER_ID_068,-16.597709,-71.80341,TR-06_1-068,TCU,radio,10,2
TCU_SUNNER_ID_069,-16.597711,-71.803294,TR-06_1-069,TCU,radio,10,2
TCU_SUNNER_ID_070,-16.597712,-71.803178,TR-06_1-070,TCU,radio,10,2
TCU_SUNNER_ID_071,-16.597714,-71.803062,TR-06_1-071,TCU,radio,10,2
TCU_SUNNER_ID_072,-16.597715,-71.802946,TR-06_1-072,TCU,radio,10,2
TCU_SUNNER_ID_073,-16.597717,-71.802829,TR-06_1-073,TCU,radio,10,2
TCU_SUNNER_ID_074,-16.597885,-71.802716,TR-06_1-074,TCU,radio,10,2
TCU_SUNNER_ID_075,-16.597886,-71.8026,TR-06_1-075,TCU,radio,10,2
TCU_SUNNER_ID_076,-16.597722,-71.802481,TR-06_1-076,TCU,radio,10,2
TCU_SUNNER_ID_077,-16.597723,-71.802365,TR-06_1-077,TCU,radio,10,2
TCU_SUNNER_ID_078,-16.597725,-71.802249,TR-06_1-078,TCU,radio,10,2
TCU_SUNNER_ID_079,-16.597726,-71.802133,TR-06_1-079,TCU,radio,10,2
TCU_SUNNER_ID_080,-16.598379,-71.804,TR-06_1-080,TCU,radio,10,2
TCU_SUNNER_ID_081,-16.598381,-71.803884,TR-06_1-081,TCU,radio,10,2
TCU_SUNNER_ID_082,-16.598382,-71.803768,TR-06_1-082,TCU,radio,10,2
TCU_SUNNER_ID_083,-16.598384,-71.803652,TR-06_1-083,TCU,radio,10,2
TCU_SUNNER_ID_084,-16.598386,-71.803536,TR-06_1-084,TCU,radio,10,2
TCU_SUNNER_ID_085,-16.598387,-71.80342,TR-06_1-085,TCU,radio,10,2
TCU_SUNNER_ID_086,-16.598389,-71.803304,TR-06_1-086,TCU,radio,10,2
TCU_SUNNER_ID_087,-16.59839,-71.803188,TR-06_1-087,TCU,radio,10,2
TCU_SUNNER_ID_088,-16.598392,-71.803071,TR-06_1-088,TCU,radio,10,2
TCU_SUNNER_ID_089,-16.598393,-71.802955,TR-06_1-089,TCU,radio,10,2
TCU_SUNNER_ID_090,-16.598395,-71.802839,TR-06_1-090,TCU,radio,10,2
TCU_SUNNER_ID_091,-16.598397,-71.802723,TR-06_1-091,TCU,radio,10,2
TCU_SUNNER_ID_092,-16.598398,-71.802607,TR-06_1-092,TCU,radio,10,2
TCU_SUNNER_ID_093,-16.5984,-71.802491,TR-06_1-093,TCU,radio,10,2
TCU_SUNNER_ID_094,-16.598401,-71.802375,TR-06_1-094,TCU,radio,10,2
TCU_SUNNER_ID_095,-16.598403,-71.802259,TR-06_1-095,TCU,radio,10,2
TCU_SUNNER_ID_096,-16.598404,-71.802143,TR-06_1-096,TCU,radio,10,2
TCU_SUNNER_ID_097,-16.599057,-71.80401,TR-06_1-097,TCU,radio,10,2
TCU_SUNNER_ID_098,-16.599059,-71.803894,TR-06_1-098,TCU,radio,10,2
TCU_SUNNER_ID_099,-16.599061,-71.803778,TR-06_1-099,TCU,radio,10,2
TCU_SUNNER_ID_100,-16.599062,-71.803662,TR-06_1-100,TCU,radio,10,2
TCU_SUNNER_ID_101,-16.599064,-71.803546,TR-06_1-101,TCU,radio,10,2
TCU_SUNNER_ID_102,-16.599065,-71.80343,TR-06_1-102,TCU,radio,10,2
TCU_SUNNER_ID_103,-16.599067,-71.803314,TR-06_1-103,TCU,radio,10,2
TCU_SUNNER_ID_104,-16.599068,-71.803197,TR-06_1-104,TCU,radio,10,2
TCU_SUNNER_ID_105,-16.59907,-71.803081,TR-06_1-105,TCU,radio,10,2
