node_id,lat,lon,etiqueta,rol,ncu,gw
TCU_SUNNER_ID_108,-16.588662,-71.811768,TR-09_1-108,TCU,17,1
TCU_SUNNER_ID_109,-16.588664,-71.811653,TR-09_1-109,TCU,17,1
TCU_SUNNER_ID_110,-16.588665,-71.811537,TR-09_1-110,TCU,17,2
TCU_SUNNER_ID_111,-16.588667,-71.811421,TR-09_1-111,TCU,17,2
TCU_SUNNER_ID_112,-16.588668,-71.811305,TR-09_1-112,TCU,17,2
TCU_SUNNER_ID_113,-16.58867,-71.811189,TR-09_1-113,TCU,17,2
TCU_SUNNER_ID_114,-16.588671,-71.811072,TR-09_1-114,TCU,17,2
TCU_SUNNER_ID_115,-16.588673,-71.810956,TR-09_1-115,TCU,17,2
TCU_SUNNER_ID_116,-16.588675,-71.81084,TR-09_1-116,TCU,17,2
TCU_SUNNER_ID_117,-16.588676,-71.810724,TR-09_1-117,TCU,17,2
TCU_SUNNER_ID_118,-16.588678,-71.810608,TR-09_1-118,TCU,17,2
TCU_SUNNER_ID_119,-16.588679,-71.810492,TR-09_1-119,TCU,17,2
TCU_SUNNER_ID_120,-16.588681,-71.810376,TR-09_1-120,TCU,17,2
TCU_SUNNER_ID_121,-16.588682,-71.81026,TR-09_1-121,TCU,17,2
TCU_SUNNER_ID_122,-16.588684,-71.810144,TR-09_1-122,TCU,17,2
